vehicle_id,vehicle_type,plate_number,capacity_kg,status
3068,SCOOTER,DL09OG3608,18.0,INACTIVE
29442,BIKE,DL08LZ1567,15.0,ACTIVE
3630,SCOOTER,DL08RD7522,28.0,ACTIVE
18080,BIKE,RJ23BL2815,15.0,ACTIVE
24028,BIKE,RJ17YL8402,27.0,ACTIVE
3029,TRUCK,DL08OS5407,1922.0,ACTIVE
2970,VAN,RJ14GW1270,345.0,ACTIVE
11665,VAN,RJ26AK3501,296.0,MAINTENANCE
26285,UNKNOWN,DL02DJ1641,14.0,INACTIVE
27530,VAN,INVALID,359.0,ACTIVE
8647,BIKE,RJ32IG9372,29.0,INACTIVE
15157,TRUCK,RJ31EX5508,1301.0,ACTIVE
22521,BIKE,DL05PW4555,12.0,ACTIVE
29516,,RJ26DH5985,18.0,INACTIVE
25186,VAN,RJ37YC3280,236.0,ACTIVE
4264,BIKE,DL04SS5149,16.0,ACTIVE
17030,BIKE,DL06MM5448,29.0,ACTIVE
15647,???,DL08VM5911,23.0,ACTIVE
7993,BIKE,XXX000,11.0,MAINTENANCE
18459,BIKE,RJ23BL2815,22.0,ACTIVE
28629,VAN,RJ30CE6288,207.0,ACTIVE
16726,BIKE,RJ35CQ4460,19.0,ACTIVE
8042,VAN,RJ28JY1788,260.0,ACTIVE
15989,TRUCK,RJ14AH2008,1570.0,ACTIVE
1623,TRUCK,DL04ZO3381,1178.0,INACTIVE
12876,VAN,RJ29SV7372,359.0,ACTIVE
23526,BIKE,DL03LZ6110,14.0,INACTIVE
22181,SCOOTER,DL09WL2730,21.0,ACTIVE
7185,SCOOTER,RJ32QK5880,22.0,ACTIVE
29872,BIKE,DL06YT4625,29.0,ACTIVE
24617,BIKE,RJ39RK4657,12.0,INACTIVE
5476,,DL06RO7142,305.0,MAINTENANCE
26666,,DL03IJ2145,21.0,ACTIVE
28501,SCOOTER,DL08LZ1567,20.0,ACTIVE
26752,TRUCK,XXX000,1443.0,ACTIVE
23366,TRUCK,RJ36IY8599,1250.0,MAINTENANCE
16459,VAN,RJ39HJ9072,127.0,MAINTENANCE
8997,SCOOTER,RJ17DU2293,38.0,ACTIVE
24659,TRUCK,RJ29HQ5634,1310.0,ACTIVE
27234,,DL04OH6596,1382.0,INACTIVE
11373,BIKE,DL08BK5123,14.0,ACTIVE
26653,TRUCK,RJ37IB8149,1652.0,ACTIVE
8634,VAN,DL07LJ1646,402.0,ACTIVE
23194,TRUCK,DL02LJ1323,1483.0,MAINTENANCE
18436,BIKE,DL09EU9806,25.0,ACTIVE
18926,SCOOTER,RJ25CA4586,39.0,ACTIVE
17686,BIKE,DL07WZ6491,22.0,ACTIVE
22262,VAN,DL03ZL9864,9999.0,ACTIVE
23753,TRUCK,DL07GI6628,676.0,INACTIVE
28007,,RJ10YY3168,1269.0,
1305,SCOOTER,DL09DP8115,37.0,ACTIVE
8429,SCOOTER,DL08RY9644,27.0,ACTIVE
4034,SCOOTER,DL04RP2470,32.0,ACTIVE
2600,BIKE,RJ12FI4394,26.0,ACTIVE
12809,SCOOTER,RJ24BM5146,33.0,INACTIVE
2574,BIKE,DL02FD6116,24.0,INACTIVE
27857,BIKE,DL09EK6639,24.0,ACTIVE
3187,TRUCK,RJ27YC4577,982.0,INACTIVE
28530,BIKE,RJ14CS6580,16.0,ACTIVE
19153,BIKE,RJ35ER1763,24.0,INACTIVE
4832,???,123,1104.0,ACTIVE
20608,BIKE,RJ23UZ8155,25.0,ACTIVE
16087,SCOOTER,RJ25UZ5406,36.0,INACTIVE
24558,TRUCK,RJ36ZW5184,742.0,ACTIVE
2107,,RJ35SE2353,11.0,ACTIVE
19064,SCOOTER,RJ10HN9265,,ACTIVE
15518,SCOOTER,RJ21EA4049,19.0,ACTIVE
27338,SCOOTER,123,25.0,MAINTENANCE
12881,BIKE,RJ23KX9631,11.0,ACTIVE
17772,BIKE,RJ21BX3110,14.0,MAINTENANCE
26840,BIKE,DL07AO6139,25.0,ACTIVE
28574,BIKE,RJ26ET7146,16.0,INACTIVE
29233,BIKE,DL04SS5149,18.0,INACTIVE
22371,BIKE,DL04JG1497,14.0,INACTIVE
7084,TRUCK,RJ14KY5630,9999.0,INACTIVE
13193,VAN,RJ30XW5327,363.0,ACTIVE
1280,BIKE,DL04FQ2875,15.0,ACTIVE
13222,SCOOTER,DL01WE5746,30.0,ACTIVE
805,SCOOTER,DL01EU6752,18.0,ACTIVE
14597,BIKE,RJ32TJ3361,,MAINTENANCE
17940,BIKE,DL07WD7369,17.0,INACTIVE
20876,SCOOTER,RJ23DO1190,32.0,ACTIVE
11383,SCOOTER,DL06UN8293,38.0,ACTIVE
4567,TRUCK,RJ37ZY6003,1760.0,ACTIVE
27756,???,DL01QI2813,20.0,ACTIVE
15359,VAN,DL02IK6773,367.0,ACTIVE
4842,BIKE,RJ39RK4657,12.0,ACTIVE
19979,BIKE,RJ28CR9072,23.0,INACTIVE
22420,SCOOTER,RJ29JK5652,19.0,ACTIVE
23237,SCOOTER,RJ36SD8661,17.0,ACTIVE
10113,BIKE,DL04ST5345,10.0,MAINTENANCE
8706,TRUCK,DL01FC7833,892.0,ACTIVE
20562,SCOOTER,RJ28KQ3871,34.0,INACTIVE
17693,BIKE,DL05JV8785,28.0,INACTIVE
13860,SCOOTER,DL08YM1535,17.0,INACTIVE
9107,BIKE,DL06YT4625,29.0,INACTIVE
3453,SCOOTER,RJ25MG6395,35.0,ACTIVE
20080,SCOOTER,DL07QT8035,32.0,ACTIVE
20627,VAN,DL04YS4296,388.0,ACTIVE
27733,BIKE,RJ24MD3030,23.0,ACTIVE
2199,VAN,DL01ZC5740,109.0,INACTIVE
16033,SCOOTER,DL04FQ2875,22.0,ACTIVE
25351,VAN,DL01DB8746,452.0,ACTIVE
4426,VAN,RJ37XP2489,360.0,ACTIVE
6151,BIKE,DL09XF9745,11.0,ACTIVE
14290,???,DL02DJ1641,,ACTIVE
17328,VAN,DL02XQ3872,262.0,INACTIVE
823,VAN,RJ29OY4745,160.0,ACTIVE
15071,TRUCK,RJ33VL8242,1128.0,ACTIVE
21390,TRUCK,RJ19CP9243,978.0,ACTIVE
22997,BIKE,RJ10UB2861,10.0,ACTIVE
28854,TRUCK,RJ31PL4572,1131.0,ACTIVE
8357,BIKE,RJ33ND9924,17.0,ACTIVE
22004,VAN,RJ17GB2257,103.0,ACTIVE
20932,TRUCK,DL07JU5305,627.0,ACTIVE
12176,TRUCK,RJ37UF7040,1062.0,ACTIVE
18923,VAN,RJ38IF9575,195.0,ACTIVE
15150,TRUCK,RJ29QB7756,,INACTIVE
22925,VAN,RJ37IB8149,170.0,MAINTENANCE
9504,SCOOTER,RJ14AH2008,26.0,INACTIVE
21592,SCOOTER,DL02XG9735,29.0,INACTIVE
15415,BIKE,RJ16ZZ4393,19.0,INACTIVE
29360,SCOOTER,DL09WP4369,32.0,INACTIVE
13576,UNKNOWN,RJ29SV7372,10.0,
3055,TRUCK,DL06GH4767,1026.0,ACTIVE
20060,BIKE,RJ13OA6151,14.0,ACTIVE
24161,SCOOTER,RJ14YK5340,25.0,ACTIVE
7219,BIKE,RJ38CU9006,28.0,INACTIVE
6723,BIKE,DL01ZU8699,14.0,MAINTENANCE
3301,SCOOTER,DL08XA9366,34.0,ACTIVE
19695,VAN,RJ28AJ4930,289.0,ACTIVE
23606,TRUCK,RJ37AL8443,1837.0,ACTIVE
8520,BIKE,RJ21CU2651,20.0,ACTIVE
16381,TRUCK,DL06TS1675,1818.0,ACTIVE
10683,TRUCK,DL01FC7833,1741.0,ACTIVE
14296,TRUCK,RJ13WJ4064,1564.0,ACTIVE
22339,SCOOTER,123,32.0,ACTIVE
10999,SCOOTER,RJ13XD6343,36.0,MAINTENANCE
12601,SCOOTER,DL04NR5333,37.0,ACTIVE
17217,VAN,RJ31DT4771,457.0,INACTIVE
11272,SCOOTER,RJ26AH5079,-1.0,ACTIVE
3264,BIKE,RJ22ZC9860,25.0,MAINTENANCE
19847,VAN,DL01LZ4892,460.0,ACTIVE
26400,TRUCK,DL04LE9422,1940.0,MAINTENANCE
7644,BIKE,RJ12YO4940,21.0,INACTIVE
16439,SCOOTER,DL09FI4968,38.0,ACTIVE
14423,VAN,DL07ND9969,401.0,ACTIVE
28641,BIKE,RJ32NG8198,,ACTIVE
19836,BIKE,RJ20MM1394,13.0,ACTIVE
22690,SCOOTER,RJ16ZZ4393,37.0,INACTIVE
10094,TRUCK,DL09TD1646,1289.0,INACTIVE
1482,BIKE,DL04MD2804,13.0,ACTIVE
4874,BIKE,DL04YW1457,20.0,INACTIVE
13088,SCOOTER,DL04KR7741,20.0,ACTIVE
16003,BIKE,RJ29JK5652,23.0,INACTIVE
8039,VAN,DL09DP8115,147.0,ACTIVE
12343,SCOOTER,RJ21PS8870,15.0,ACTIVE
19720,BIKE,RJ22XH6283,22.0,ACTIVE
22401,BIKE,DL08GK2381,24.0,ACTIVE
21311,VAN,RJ34PZ8212,377.0,ACTIVE
25523,TRUCK,DL06KG9309,1730.0,ACTIVE
5798,BIKE,RJ37ZC4253,24.0,ACTIVE
11486,BIKE,RJ33VL8242,,INACTIVE
26738,BIKE,RJ14KY5630,27.0,ACTIVE
5233,VAN,DL08FH9780,,ACTIVE
21468,VAN,RJ38HF5975,141.0,ACTIVE
6646,VAN,RJ28UT2210,117.0,INACTIVE
28866,SCOOTER,RJ35CQ4460,18.0,INACTIVE
27634,BIKE,DL06WW1699,,ACTIVE
15535,SCOOTER,RJ39FG1336,26.0,ACTIVE
5491,SCOOTER,DL04OH6596,23.0,ACTIVE
769,SCOOTER,DL03TS8211,35.0,ACTIVE
18450,TRUCK,DL08YM1535,1482.0,INACTIVE
23571,BIKE,DL01MN5301,24.0,ACTIVE
28072,BIKE,DL07FL7199,15.0,
7312,VAN,DL04LU6697,400.0,ACTIVE
24862,TRUCK,DL09WP4369,1387.0,ACTIVE
24783,TRUCK,RJ37IB8149,-1.0,MAINTENANCE
20909,SCOOTER,RJ27SN8745,34.0,INACTIVE
27953,VAN,RJ22ZC9860,273.0,ACTIVE
26909,TRUCK,RJ33IL5818,1898.0,MAINTENANCE
2718,BIKE,RJ10HN9265,21.0,ACTIVE
2080,BIKE,INVALID,17.0,ACTIVE
27966,SCOOTER,DL06XC3654,28.0,ACTIVE
25299,BIKE,RJ34TO8976,13.0,ACTIVE
952,SCOOTER,DL09OO7311,38.0,ACTIVE
24443,,RJ12MZ4603,337.0,ACTIVE
2483,TRUCK,DL08EI8156,1650.0,ACTIVE
26839,TRUCK,DL09AL2981,574.0,ACTIVE
9182,VAN,RJ25DV5053,284.0,ACTIVE
27789,SCOOTER,DL04KO7639,34.0,INACTIVE
1760,TRUCK,DL04QV4006,1935.0,INACTIVE
9985,BIKE,DL03DS7968,16.0,INACTIVE
20807,BIKE,DL06VJ9489,20.0,ACTIVE
23089,BIKE,DL04MT8755,28.0,INACTIVE
9917,VAN,RJ23DR5280,230.0,INACTIVE
21567,,RJ30DN4283,18.0,INACTIVE
24918,BIKE,RJ26NS3235,21.0,MAINTENANCE
20086,BIKE,DL02FZ1929,28.0,INACTIVE
4244,BIKE,DL03HY4957,26.0,ACTIVE
17073,TRUCK,DL04JE2587,1418.0,INACTIVE
19817,SCOOTER,DL06GP3466,30.0,ACTIVE
13396,BIKE,DL08FS3581,14.0,ACTIVE
4945,SCOOTER,DL08QM4535,27.0,INACTIVE
17351,???,RJ38QW4089,13.0,ACTIVE
27697,BIKE,DL08FO5093,25.0,ACTIVE
5589,SCOOTER,RJ33LT3449,20.0,ACTIVE
16242,BIKE,RJ29HQ5634,22.0,ACTIVE
10396,BIKE,DL02NG9687,21.0,ACTIVE
19098,BIKE,RJ31PB1855,22.0,ACTIVE
4758,TRUCK,DL07ZR8855,980.0,MAINTENANCE
28735,BIKE,RJ33XC9860,,ACTIVE
4381,BIKE,RJ12CL9122,28.0,MAINTENANCE
22705,BIKE,DL08FJ5641,,ACTIVE
13473,BIKE,RJ25DV5053,,ACTIVE
22360,VAN,DL07WD7369,438.0,ACTIVE
19957,BIKE,DL01WE5746,9999.0,ACTIVE
12998,VAN,DL02CP4710,169.0,ACTIVE
5300,VAN,RJ38BQ3095,104.0,ACTIVE
1991,SCOOTER,DL05CH2494,35.0,INACTIVE
12313,BIKE,RJ23DW7990,18.0,INACTIVE
12952,BIKE,RJ25GF3902,12.0,ACTIVE
17590,TRUCK,RJ23DO1190,1292.0,ACTIVE
13491,BIKE,DL02FG9151,24.0,ACTIVE
4972,VAN,RJ39VE1163,216.0,ACTIVE
26756,SCOOTER,RJ18ZQ8037,-10.0,MAINTENANCE
13227,BIKE,DL02ZE4706,20.0,ACTIVE
6784,VAN,DL07VX8390,430.0,ACTIVE
3601,BIKE,DL06DC4510,18.0,ACTIVE
22875,TRUCK,RJ19EG9163,-1.0,ACTIVE
24994,,DL03VO5849,332.0,ACTIVE
7894,BIKE,DL09NN5172,29.0,ACTIVE
27858,TRUCK,RJ20XM7296,1855.0,
8071,VAN,RJ24PA7174,486.0,ACTIVE
8578,VAN,DL03HY4957,466.0,ACTIVE
7974,VAN,DL01QK8938,263.0,MAINTENANCE
10315,VAN,DL06WW1699,427.0,ACTIVE
1626,TRUCK,DL05NA5573,1947.0,ACTIVE
16921,SCOOTER,DL04FM6271,39.0,ACTIVE
25151,SCOOTER,DL05NA5573,24.0,MAINTENANCE
7971,BIKE,DL05QG6493,13.0,MAINTENANCE
13225,SCOOTER,RJ20NL4671,30.0,ACTIVE
4213,BIKE,RJ13NM3843,24.0,ACTIVE
6457,SCOOTER,DL06KG1316,20.0,ACTIVE
19892,TRUCK,DL03KE6822,1228.0,ACTIVE
24778,SCOOTER,RJ21OY2869,39.0,INACTIVE
9525,BIKE,DL09KZ1601,19.0,MAINTENANCE
23497,BIKE,RJ31JT5855,24.0,ACTIVE
11695,VAN,RJ27SN8745,174.0,MAINTENANCE
2709,BIKE,XXX000,29.0,MAINTENANCE
21416,BIKE,DL07MP9482,,ACTIVE
6515,UNKNOWN,DL01ZC5740,17.0,ACTIVE
4663,,DL06QM9339,663.0,ACTIVE
20406,SCOOTER,RJ26TO6669,34.0,ACTIVE
1855,UNKNOWN,DL03ZY4426,19.0,
3073,VAN,RJ14OO4337,443.0,ACTIVE
19257,VAN,RJ17UI5941,370.0,ACTIVE
19415,SCOOTER,RJ34NI5627,24.0,ACTIVE
25782,SCOOTER,DL04XP8658,16.0,ACTIVE
14756,,INVALID,23.0,ACTIVE
1646,SCOOTER,123,33.0,ACTIVE
3418,TRUCK,RJ22QZ4705,807.0,ACTIVE
3477,SCOOTER,DL01QI2813,26.0,ACTIVE
24199,BIKE,DL09WL2730,11.0,ACTIVE
11054,SCOOTER,RJ35KC7839,19.0,ACTIVE
1793,SCOOTER,DL01ZC5740,33.0,MAINTENANCE
13719,VAN,RJ39XQ6676,291.0,INACTIVE
15115,BIKE,RJ32VD3865,13.0,INACTIVE
3798,BIKE,DL07HD5696,29.0,INACTIVE
3369,BIKE,DL03HM8962,12.0,ACTIVE
11560,BIKE,DL02DJ1641,16.0,
28110,SCOOTER,RJ20AR2881,31.0,ACTIVE
7197,BIKE,RJ19ZG4703,19.0,MAINTENANCE
16334,TRUCK,DL06MM1496,976.0,ACTIVE
21494,???,RJ28ZJ9576,27.0,MAINTENANCE
22409,SCOOTER,DL07SX2519,24.0,ACTIVE
11642,TRUCK,DL05YR1363,1900.0,INACTIVE
8796,VAN,DL05DL2698,256.0,INACTIVE
27633,BIKE,DL06KG1316,29.0,ACTIVE
29817,SCOOTER,DL08OS5407,19.0,INACTIVE
127,SCOOTER,DL08QD1360,25.0,ACTIVE
5960,BIKE,DL06RC4390,28.0,ACTIVE
20261,,RJ29HU4671,27.0,INACTIVE
27512,BIKE,RJ31DG6406,29.0,ACTIVE
13636,BIKE,RJ25HY9322,13.0,MAINTENANCE
15344,VAN,DL01DN8444,276.0,INACTIVE
4452,TRUCK,DL07PC7968,1207.0,ACTIVE
7148,BIKE,RJ27MW5782,27.0,MAINTENANCE
19916,SCOOTER,RJ25YB9958,35.0,ACTIVE
27307,TRUCK,RJ19EG9163,1801.0,INACTIVE
828,SCOOTER,RJ28YR5033,39.0,INACTIVE
26216,SCOOTER,RJ17VR9122,37.0,ACTIVE
24175,VAN,RJ23UZ8155,443.0,ACTIVE
20295,BIKE,RJ34BW3532,25.0,INACTIVE
17369,BIKE,INVALID,17.0,ACTIVE
11474,SCOOTER,DL08QA9927,22.0,MAINTENANCE
27582,SCOOTER,RJ10HN9265,32.0,MAINTENANCE
7784,,RJ29UV2907,29.0,ACTIVE
10381,BIKE,DL02VO9330,26.0,ACTIVE
8697,VAN,DL07PC7968,494.0,MAINTENANCE
2444,SCOOTER,RJ12OX1574,17.0,INACTIVE
24939,SCOOTER,RJ32TS8073,37.0,INACTIVE
10542,SCOOTER,DL08EY6347,24.0,INACTIVE
16730,BIKE,RJ12BJ2817,27.0,ACTIVE
815,,RJ10DB8479,,ACTIVE
22551,VAN,RJ31DY9628,309.0,ACTIVE
13000,BIKE,RJ23UL3798,10.0,
11398,TRUCK,DL02QE7055,1457.0,ACTIVE
29469,BIKE,DL06TZ2070,15.0,INACTIVE
23629,SCOOTER,DL05VZ9346,33.0,ACTIVE
14154,BIKE,DL01EU6752,19.0,ACTIVE
27902,BIKE,RJ32UO1995,20.0,ACTIVE
12299,BIKE,123,22.0,ACTIVE
5780,SCOOTER,RJ12VC1467,38.0,MAINTENANCE
2117,BIKE,RJ15EJ8867,21.0,ACTIVE
26411,BIKE,RJ38PP3853,19.0,ACTIVE
794,VAN,DL06WQ9538,-1.0,ACTIVE
10148,TRUCK,RJ26AK3501,632.0,INACTIVE
6899,BIKE,RJ26UG6727,26.0,ACTIVE
2675,SCOOTER,DL09WP4369,19.0,MAINTENANCE
16479,BIKE,RJ12OJ6091,15.0,MAINTENANCE
15771,SCOOTER,RJ17RQ2257,,ACTIVE
20610,TRUCK,RJ18DA7098,1875.0,ACTIVE
3757,SCOOTER,RJ19EI7160,23.0,MAINTENANCE
2892,SCOOTER,RJ33IL5818,16.0,ACTIVE
18756,SCOOTER,DL03UD5863,20.0,INACTIVE
14383,BIKE,DL05MC6576,28.0,INACTIVE
27805,SCOOTER,RJ17ZI8217,19.0,MAINTENANCE
20104,SCOOTER,DL02JG2699,17.0,ACTIVE
3229,BIKE,RJ39WV5164,14.0,ACTIVE
7864,VAN,INVALID,,ACTIVE
6360,SCOOTER,DL08GK9213,25.0,ACTIVE
29669,UNKNOWN,RJ39TF6316,16.0,ACTIVE
23711,BIKE,XXX000,29.0,ACTIVE
22413,SCOOTER,RJ30HU8531,39.0,MAINTENANCE
27430,BIKE,RJ33JN3829,12.0,INACTIVE
13430,VAN,DL08XA9366,322.0,ACTIVE
11105,BIKE,RJ27WT4053,25.0,INACTIVE
18250,VAN,DL07BU8399,175.0,ACTIVE
13947,BIKE,DL08UF8538,18.0,ACTIVE
4613,SCOOTER,RJ38QW4089,30.0,ACTIVE
26434,VAN,RJ28KQ3871,364.0,MAINTENANCE
19030,BIKE,RJ39WV5164,22.0,ACTIVE
2244,SCOOTER,RJ10UB2861,37.0,ACTIVE
5374,BIKE,RJ30MW1996,16.0,ACTIVE
2337,SCOOTER,DL07LJ1646,15.0,ACTIVE
17335,BIKE,DL03JF4523,13.0,ACTIVE
11261,BIKE,DL03NH7174,20.0,ACTIVE
1121,TRUCK,DL04DZ3144,1668.0,ACTIVE
10790,TRUCK,RJ19EG1223,931.0,ACTIVE
18589,SCOOTER,RJ25HY9322,26.0,MAINTENANCE
420,SCOOTER,DL07GX7765,22.0,INACTIVE
923,SCOOTER,DL06XC3654,,INACTIVE
9447,SCOOTER,DL02FD6116,34.0,INACTIVE
25054,SCOOTER,RJ20HM2818,19.0,ACTIVE
26612,SCOOTER,DL02JG2699,23.0,ACTIVE
5409,SCOOTER,DL05AO4600,16.0,ACTIVE
5789,TRUCK,DL09JW6085,638.0,ACTIVE
22127,SCOOTER,DL08GK2381,32.0,MAINTENANCE
15375,VAN,RJ23DW7990,9999.0,MAINTENANCE
24052,UNKNOWN,DL01VF5033,12.0,ACTIVE
21952,SCOOTER,RJ19CP9243,16.0,INACTIVE
24520,SCOOTER,DL04JG1497,31.0,ACTIVE
17587,,DL01WE5746,305.0,MAINTENANCE
27203,VAN,XXX000,413.0,ACTIVE
22150,BIKE,DL04OH6596,19.0,ACTIVE
8390,BIKE,RJ35VU9122,16.0,ACTIVE
1971,VAN,RJ11PE3081,299.0,INACTIVE
11303,VAN,RJ14JQ9878,379.0,ACTIVE
4019,SCOOTER,DL07CI2586,,MAINTENANCE
26728,TRUCK,DL06MM1496,539.0,ACTIVE
3688,TRUCK,RJ29HU4671,1298.0,ACTIVE
18382,SCOOTER,DL04EQ3886,39.0,ACTIVE
20418,BIKE,DL04FM6271,20.0,ACTIVE
12791,VAN,DL02SB1925,178.0,ACTIVE
11247,VAN,DL05PE6611,194.0,MAINTENANCE
1249,BIKE,DL04YI2834,25.0,ACTIVE
2193,TRUCK,RJ25CA2839,1586.0,ACTIVE
19097,TRUCK,DL05XH5279,1467.0,MAINTENANCE
9185,SCOOTER,RJ10TM7474,37.0,ACTIVE
18575,BIKE,DL09HG7611,25.0,INACTIVE
4671,SCOOTER,DL01DB8746,29.0,INACTIVE
21527,BIKE,DL06WW1699,26.0,MAINTENANCE
5985,BIKE,DL09IB4406,24.0,ACTIVE
6566,VAN,RJ27CN9422,332.0,ACTIVE
7805,BIKE,DL08PQ9448,11.0,INACTIVE
11955,BIKE,RJ22IX4333,26.0,
6944,VAN,RJ11YB8991,451.0,ACTIVE
28174,SCOOTER,DL06MY5699,38.0,INACTIVE
29288,VAN,DL06GI7770,474.0,ACTIVE
9511,BIKE,RJ31IT9084,15.0,ACTIVE
26440,VAN,DL02KD2065,186.0,ACTIVE
10536,,RJ24TP8928,25.0,ACTIVE
27026,BIKE,DL02LJ1323,24.0,ACTIVE
18521,SCOOTER,XXX000,38.0,ACTIVE
17450,BIKE,RJ33UU6982,10.0,ACTIVE
14061,BIKE,DL05HC6569,18.0,ACTIVE
16985,VAN,DL01SZ4970,151.0,ACTIVE
20612,BIKE,RJ36MZ7852,29.0,ACTIVE
27198,,RJ30UT2751,19.0,INACTIVE
7578,SCOOTER,RJ34TB2737,16.0,MAINTENANCE
78,SCOOTER,DL06WW1699,34.0,MAINTENANCE
23931,BIKE,RJ17RN1266,18.0,ACTIVE
19283,TRUCK,RJ17FI5227,1473.0,ACTIVE
15525,SCOOTER,RJ17GD3652,16.0,ACTIVE
21205,TRUCK,RJ18GZ7713,1663.0,ACTIVE
25891,VAN,DL08WA6303,205.0,MAINTENANCE
23326,BIKE,DL03FR8343,27.0,ACTIVE
22798,TRUCK,DL08VM5911,772.0,INACTIVE
25829,BIKE,RJ14JQ9878,27.0,ACTIVE
9065,BIKE,RJ19TV3854,,ACTIVE
28427,SCOOTER,DL05IO2594,21.0,MAINTENANCE
8008,VAN,DL05AN1445,391.0,ACTIVE
21853,TRUCK,DL06GH4767,747.0,INACTIVE
5952,SCOOTER,DL05WF7713,17.0,ACTIVE
28220,SCOOTER,RJ18ZQ8037,27.0,ACTIVE
11158,BIKE,RJ12ZL9037,27.0,MAINTENANCE
3392,,DL04DF8670,13.0,INACTIVE
5416,VAN,RJ15YT8238,268.0,INACTIVE
18945,BIKE,DL02GH2215,-1.0,ACTIVE
26147,VAN,DL07RE3722,215.0,ACTIVE
8163,BIKE,RJ22HD6385,13.0,ACTIVE
19020,TRUCK,DL06TZ2070,894.0,ACTIVE
5257,BIKE,RJ14OO4337,29.0,ACTIVE
3531,BIKE,DL06XI5944,12.0,MAINTENANCE
8568,BIKE,DL05BF1004,,ACTIVE
1909,SCOOTER,DL01QI2813,,INACTIVE
29006,VAN,RJ21MB2042,236.0,MAINTENANCE
29770,VAN,RJ35CQ4460,230.0,ACTIVE
236,???,123,32.0,ACTIVE
12220,UNKNOWN,DL02FD6116,29.0,ACTIVE
17989,BIKE,DL05BF1004,27.0,INACTIVE
7985,SCOOTER,RJ38IO5685,38.0,ACTIVE
9311,SCOOTER,DL01TM5136,28.0,INACTIVE
28254,BIKE,DL07KU3963,13.0,MAINTENANCE
3491,SCOOTER,DL06BZ5046,20.0,ACTIVE
26615,BIKE,DL04LE9422,18.0,MAINTENANCE
14232,SCOOTER,DL01WB6523,15.0,ACTIVE
27535,BIKE,DL06CC9603,10.0,ACTIVE
18379,TRUCK,RJ34SY8987,1761.0,ACTIVE
19209,TRUCK,DL06QM9339,1934.0,ACTIVE
29807,SCOOTER,DL07KU3963,35.0,ACTIVE
10569,BIKE,RJ26NS3235,28.0,ACTIVE
1343,BIKE,RJ20AR2881,29.0,ACTIVE
8513,SCOOTER,RJ25RU4542,27.0,
1620,TRUCK,DL05PW4555,1653.0,INACTIVE
28290,TRUCK,DL06VJ5551,1586.0,INACTIVE
5288,VAN,RJ15TA2821,345.0,ACTIVE
18445,VAN,RJ34SY8987,198.0,INACTIVE
7042,BIKE,DL08QJ4860,27.0,ACTIVE
2220,BIKE,DL06QU2816,29.0,ACTIVE
9866,VAN,DL09KK3893,200.0,ACTIVE
22423,SCOOTER,DL04IZ6012,39.0,INACTIVE
16645,VAN,DL02GC7235,162.0,ACTIVE
29934,BIKE,DL02KI7722,10.0,ACTIVE
26616,SCOOTER,DL09PU1195,34.0,ACTIVE
12978,BIKE,DL01ZC1666,14.0,INACTIVE
25478,SCOOTER,RJ39VE1163,27.0,MAINTENANCE
20129,SCOOTER,DL04EQ3886,32.0,ACTIVE
14595,BIKE,RJ30HU8531,15.0,MAINTENANCE
18411,BIKE,RJ15EJ8867,11.0,MAINTENANCE
6989,VAN,DL07YP6489,269.0,MAINTENANCE
20619,VAN,DL02CK8297,420.0,ACTIVE
1918,TRUCK,RJ25JE9339,1547.0,ACTIVE
1829,BIKE,RJ31IT9084,15.0,INACTIVE
9766,SCOOTER,RJ39RK4657,35.0,INACTIVE
12608,,DL04DK2787,24.0,MAINTENANCE
12942,SCOOTER,DL07AO6139,23.0,ACTIVE
6234,VAN,DL06WW1699,258.0,MAINTENANCE
29882,TRUCK,DL03HM8962,1601.0,ACTIVE
29231,BIKE,DL01HS3733,13.0,ACTIVE
6284,BIKE,DL06YW9793,27.0,INACTIVE
4209,VAN,RJ18GZ7713,210.0,INACTIVE
12820,BIKE,RJ18FN4725,24.0,ACTIVE
16609,TRUCK,DL07JI8086,992.0,INACTIVE
25300,TRUCK,RJ11YB8991,947.0,ACTIVE
26387,BIKE,RJ12UQ1763,29.0,INACTIVE
9334,SCOOTER,DL01GO1442,28.0,INACTIVE
6470,BIKE,RJ19EG1223,28.0,
11312,VAN,RJ11YB8991,212.0,ACTIVE
13747,SCOOTER,RJ27QO5981,39.0,ACTIVE
15386,SCOOTER,RJ33RD7347,9999.0,ACTIVE
13704,BIKE,DL02GC7235,29.0,ACTIVE
10955,VAN,DL04UE2898,460.0,MAINTENANCE
847,VAN,DL04LU6697,382.0,ACTIVE
20674,BIKE,DL07MI4310,-10.0,ACTIVE
5561,SCOOTER,RJ11BW8577,36.0,ACTIVE
13235,BIKE,RJ12OU3735,15.0,MAINTENANCE
14310,BIKE,RJ38TN5867,26.0,ACTIVE
18936,VAN,DL02NO6729,188.0,ACTIVE
13918,BIKE,DL08KC9314,19.0,ACTIVE
27505,SCOOTER,RJ26NS3235,32.0,INACTIVE
118,TRUCK,DL06WW1699,693.0,ACTIVE
8838,SCOOTER,DL09WT3219,25.0,INACTIVE
22351,VAN,RJ17RN1266,178.0,ACTIVE
24580,VAN,DL08RY9644,276.0,ACTIVE
28747,BIKE,DL05XK1405,16.0,ACTIVE
14044,SCOOTER,RJ32PY8808,18.0,INACTIVE
8660,SCOOTER,RJ33RD7347,17.0,ACTIVE
