payment_id,order_id,user_id,amount,payment_method,payment_status,payment_time
23649,18404,1312.0,2427.0,UPI,SUCCESS,2023-09-27 05:49:28
25644,27842,474.0,3271.0,UPI,SUCCESS,2023-05-19 23:30:56
10184,15682,26490.0,4007.0,UPI,SUCCESS,2024-07-15 18:38:06
20355,26836,11605.0,2814.0,NETBANKING,PENDING,2023-11-20 08:31:47
13566,25927,6212.0,1661.0,CARD,SUCCESS,2024-09-12 23:10:56
22264,16597,14970.0,999999.0,UPI,PENDING,2024-04-18 14:45:18
16281,24417,19972.0,4391.0,CASH,SUCCESS,2023-06-23 04:50:38
28374,5589,25967.0,847.0,CASH,SUCCESS,2024-08-12 09:31:06
21361,13570,28252.0,2596.0,CARD,SUCCESS,2024-06-04 17:08:22
7194,3407,19940.0,-50.0,UPI,FAILED,2023-04-15 00:38:26
20252,13711,15977.0,821.0,CARD,SUCCESS,2023-02-24 00:57:25
18490,26884,2003.0,,CASH,SUCCESS,2023-06-02 21:56:20
6824,25983,25488.0,1324.0,CARD,SUCCESS,2025-02-15 00:10:35
23933,19794,5630.0,4466.0,CASH,SUCCESS,2023-09-28 15:35:36
29748,21620,5635.0,-100.0,UPI,SUCCESS,2024-03-13 05:35:46
782,21034,7572.0,2826.0,NETBANKING,PENDING,2025-02-17 17:47:12
14940,4963,9011.0,,UPI,SUCCESS,2023-11-11 13:29:47
18134,6063,21544.0,165.0,UPI,SUCCESS,2024-03-27 10:34:06
10984,23466,27589.0,1342.0,UPI,SUCCESS,2023-04-30 09:57:33
6520,9781,19256.0,4684.0,CASH,SUCCESS,2024-12-05 03:49:25
5775,8413,99999.0,2810.0,UPI,SUCCESS,2025-03-21 18:59:32
13172,16356,19311.0,1113.0,NETBANKING,PENDING,2025-02-27 22:17:12
9284,6714,3036.0,2212.0,CASH,SUCCESS,2024-12-26 07:49:50
9370,22001,14556.0,1022.0,CARD,SUCCESS,2023-02-20 18:36:16
1434,23365,22597.0,2983.0,UPI,FAILED,2024-06-09 19:17:29
18709,27006,2647.0,2620.0,CASH,SUCCESS,2023-01-09 01:43:00
10272,25011,19645.0,4829.0,CASH,SUCCESS,2024-11-02 23:02:45
5056,27167,,868.0,CASH,SUCCESS,2023-12-16 05:17:45
10801,21140,17328.0,3140.0,CASH,SUCCESS,2025-06-13 02:59:32
29374,17486,,3409.0,???,SUCCESS,2024-03-30 08:47:12
26867,915,7881.0,403.0,UPI,SUCCESS,2023-01-16 20:31:00
1728,7648,745.0,1838.0,UPI,SUCCESS,2024-09-13 15:21:54
16995,22039,19465.0,918.0,UPI,FAILED,2023-07-03 19:38:41
16010,25416,5724.0,662.0,,SUCCESS,2024-09-24 01:51:01
4667,22364,1931.0,3831.0,UPI,PENDING,2024-11-20 12:11:13
21798,18800,15910.0,719.0,CARD,SUCCESS,2023-07-16 19:02:49
24488,19849,27630.0,,CARD,FAILED,2024-07-19 03:11:16
24559,6315,25340.0,1597.0,CARD,SUCCESS,2023-04-20 13:48:48
8536,11711,1224.0,4523.0,CARD,SUCCESS,2023-06-11 20:44:35
3751,19563,27610.0,1062.0,UPI,SUCCESS,2024-02-23 19:50:34
12925,4304,29599.0,,UPI,PENDING,2023-12-07 03:58:20
12723,24407,24694.0,1682.0,UPI,SUCCESS,2023-08-21 01:59:21
11408,15452,11667.0,2644.0,CASH,PENDING,2024-12-11 07:30:52
98,1379,20419.0,4666.0,CASH,SUCCESS,2023-12-19 20:12:41
23370,9090,6399.0,3153.0,CARD,SUCCESS,2023-08-18 10:37:35
3138,29338,10917.0,1955.0,???,SUCCESS,2023-11-27 20:37:13
13369,28685,,600.0,CARD,PENDING,2023-05-09 18:38:46
14358,20760,5365.0,4228.0,UPI,PENDING,2025-03-04 22:06:23
17922,24625,14254.0,4529.0,NETBANKING,FAILED,2024-07-19 11:46:24
13141,25326,22342.0,521.0,CARD,SUCCESS,2023-08-01 07:10:43
15178,21665,10419.0,2475.0,UPI,SUCCESS,2024-04-10 00:33:32
3649,11358,24070.0,4523.0,UPI,SUCCESS,2023-09-11 00:04:10
10850,14105,11091.0,2565.0,CASH,FAILED,2024-11-02 10:56:31
27410,8962,3140.0,3383.0,???,FAILED,2024-07-22 04:10:00
17902,21939,19496.0,1925.0,UPI,PENDING,2023-02-01 05:21:46
1634,4726,7690.0,4319.0,CARD,SUCCESS,2023-03-18 21:17:35
21009,25058,6779.0,2757.0,CASH,SUCCESS,2023-05-18 19:17:54
12465,3817,5810.0,4803.0,UPI,PENDING,2025-02-03 03:53:24
11862,17098,12611.0,,NETBANKING,SUCCESS,2023-06-23 10:21:52
22951,5621,2399.0,3764.0,CARD,SUCCESS,2024-07-11 10:44:25
18833,13258,24352.0,4960.0,NETBANKING,FAILED,2023-09-01 14:14:58
18475,17294,29906.0,519.0,CARD,SUCCESS,2025-02-23 08:34:04
23482,7030,10929.0,2502.0,CASH,SUCCESS,2024-02-22 07:15:11
6172,17923,27121.0,3397.0,CARD,SUCCESS,2024-12-19 20:41:17
7522,18114,4309.0,,UPI,SUCCESS,2025-01-07 08:21:58
573,1907,41.0,4460.0,UNKNOWN,SUCCESS,2023-04-30 12:10:24
9880,17209,9014.0,2266.0,UPI,SUCCESS,2025-03-02 09:11:28
29465,29381,12035.0,2919.0,UPI,PENDING,2023-10-12 14:21:34
19447,13440,1885.0,3686.0,NETBANKING,FAILED,2023-12-01 22:48:54
598,15049,1794.0,2444.0,UPI,SUCCESS,2023-01-05 01:48:14
15353,23371,10185.0,1635.0,CASH,SUCCESS,2024-03-07 12:57:15
23018,7220,27628.0,,NETBANKING,SUCCESS,2024-02-13 04:54:55
5938,29952,,3247.0,UPI,FAILED,2024-08-26 12:50:36
24260,21258,19247.0,2818.0,UPI,SUCCESS,2023-04-03 01:12:06
7346,15433,9555.0,2740.0,UPI,SUCCESS,2023-02-13 14:01:58
6305,11649,7793.0,3176.0,NETBANKING,,2023-02-18 04:58:29
27716,13351,21283.0,1313.0,CASH,,2024-05-05 21:17:33
8833,3999,,1018.0,UPI,SUCCESS,2023-03-09 01:05:26
16377,23615,330.0,3412.0,CARD,FAILED,2024-01-18 06:45:33
27948,19417,28281.0,3561.0,CARD,SUCCESS,2023-01-18 14:23:03
22361,26562,356.0,3471.0,UPI,SUCCESS,2024-04-07 04:39:10
24947,25523,17675.0,1388.0,CASH,SUCCESS,2024-04-03 01:07:44
18323,28234,15819.0,4694.0,NETBANKING,FAILED,2025-01-27 14:32:02
28332,5108,8756.0,1836.0,UPI,SUCCESS,2025-02-14 11:33:39
24485,12212,7.0,934.0,CARD,SUCCESS,2024-05-04 22:26:21
1754,29119,99999.0,2597.0,CARD,SUCCESS,2025-01-09 09:04:06
20055,22174,23392.0,4289.0,NETBANKING,FAILED,2024-09-23 02:15:58
27723,3757,7383.0,,UPI,SUCCESS,2023-01-04 17:11:47
18746,18215,19524.0,832.0,UPI,SUCCESS,2024-02-08 11:42:06
20645,16606,5310.0,3054.0,NETBANKING,SUCCESS,2024-05-21 09:06:06
5433,28383,13107.0,,UPI,SUCCESS,2024-05-12 08:25:09
22670,27999,5002.0,1238.0,CARD,FAILED,2023-11-01 06:48:21
13184,12282,4594.0,4790.0,NETBANKING,SUCCESS,2024-01-18 04:59:21
27454,11477,3837.0,1039.0,UPI,SUCCESS,2023-06-06 00:15:46
9351,12241,19825.0,3052.0,UPI,SUCCESS,2023-06-17 02:41:47
11930,8256,27082.0,2395.0,CARD,SUCCESS,2024-08-01 19:04:42
27381,13865,99999.0,3613.0,CARD,SUCCESS,2024-09-29 22:09:09
28612,11517,24286.0,4254.0,NETBANKING,PENDING,2024-02-18 00:51:11
9136,6104,14529.0,4010.0,UPI,PENDING,2023-06-24 21:26:03
29020,17996,,2490.0,UPI,SUCCESS,2024-11-25 15:55:33
21976,26596,29514.0,4188.0,CARD,PENDING,2024-02-13 16:12:28
1172,21260,24289.0,463.0,NETBANKING,,2024-09-01 22:41:49
15563,23228,7617.0,-100.0,UPI,PENDING,2023-05-23 14:20:39
7928,19756,,1932.0,CASH,SUCCESS,2024-09-28 21:18:39
29771,7135,4224.0,2414.0,UPI,,2024-04-10 13:42:48
29225,21994,14912.0,3757.0,CASH,SUCCESS,2024-09-21 09:44:48
25999,23402,11476.0,,CARD,PENDING,2023-08-05 19:01:45
23400,2411,10920.0,1603.0,UPI,SUCCESS,2023-06-27 21:05:36
13333,29553,28799.0,3924.0,UPI,PENDING,2023-05-25 08:15:16
14532,9449,,3659.0,CARD,PENDING,2023-11-29 21:08:10
15893,1769,11798.0,2407.0,,SUCCESS,2024-02-13 07:01:26
29606,7067,99999.0,960.0,UPI,SUCCESS,2023-08-20 09:38:22
17259,14294,23093.0,3961.0,UPI,SUCCESS,2025-03-23 21:44:27
18682,4740,1494.0,4149.0,UPI,SUCCESS,2024-04-30 16:11:40
29832,5048,2081.0,,UPI,SUCCESS,2025-05-23 17:38:44
2644,11121,12257.0,2910.0,UPI,SUCCESS,2023-04-06 22:20:24
26296,9942,70.0,-50.0,NETBANKING,PENDING,2023-11-20 03:39:54
5348,20219,29100.0,2287.0,CARD,SUCCESS,2024-06-07 17:22:20
9033,27822,-1.0,1358.0,UPI,FAILED,2023-12-13 12:05:58
22060,10897,24601.0,1666.0,CASH,PENDING,2023-08-30 05:41:54
16966,14455,18716.0,3990.0,UPI,SUCCESS,2024-03-05 23:47:02
205,15634,14288.0,2174.0,UPI,SUCCESS,2024-04-19 11:46:02
7897,6441,20897.0,4411.0,NETBANKING,SUCCESS,2023-03-11 01:29:02
9834,21903,25847.0,1185.0,CASH,PENDING,2025-06-22 00:04:22
2015,29888,28256.0,2643.0,CARD,SUCCESS,2024-11-29 17:42:38
17290,13141,703.0,3495.0,UPI,SUCCESS,2023-04-09 19:06:06
17016,2324,24020.0,1684.0,CARD,SUCCESS,2025-04-19 18:11:33
8462,11985,27666.0,2267.0,UPI,SUCCESS,2024-11-12 10:00:54
19676,29202,7464.0,220.0,CASH,SUCCESS,2023-10-18 23:03:46
1975,14627,11519.0,2423.0,UPI,SUCCESS,2023-11-21 06:27:53
163,16211,22258.0,2899.0,NETBANKING,PENDING,2023-12-06 07:34:33
4999,13280,21185.0,4627.0,UPI,SUCCESS,2023-12-09 14:22:14
28882,28391,10842.0,296.0,CASH,SUCCESS,2023-02-26 11:48:18
9558,3910,310.0,1371.0,CASH,PENDING,2024-03-01 07:40:47
28948,18995,17380.0,2025.0,UPI,SUCCESS,2023-08-21 22:30:38
4714,15778,23432.0,,CASH,SUCCESS,2024-05-30 08:12:23
9068,5668,10632.0,2823.0,UPI,SUCCESS,2025-03-14 11:36:30
1432,1673,8003.0,407.0,CASH,SUCCESS,2025-03-23 10:10:36
15262,5716,26414.0,1497.0,CARD,FAILED,2025-05-26 00:41:54
23253,16047,10920.0,2137.0,CASH,SUCCESS,2023-01-06 07:02:35
12836,10421,23681.0,3079.0,CARD,SUCCESS,2025-03-26 08:42:10
13976,20564,23330.0,3473.0,,SUCCESS,2025-01-18 06:44:39
29565,16013,23740.0,1179.0,CASH,PENDING,2023-08-14 03:43:07
7711,13730,6681.0,-50.0,NETBANKING,SUCCESS,2023-05-28 08:57:07
7737,16821,18763.0,2552.0,UPI,FAILED,2025-06-29 06:19:06
4284,10563,19961.0,3548.0,CARD,SUCCESS,2025-04-29 17:08:10
7532,28245,20312.0,3140.0,CASH,PENDING,2024-01-15 22:53:43
14140,14669,9251.0,4161.0,CARD,SUCCESS,2023-10-22 23:45:00
17070,55,14107.0,3896.0,CASH,PENDING,2025-01-19 19:03:04
13494,7295,26343.0,3332.0,,SUCCESS,2023-01-04 14:56:57
10054,12449,16326.0,943.0,UNKNOWN,FAILED,2023-07-24 13:16:47
10852,11315,29766.0,2211.0,CASH,PENDING,2024-10-17 13:43:51
3385,18194,21655.0,574.0,CARD,SUCCESS,2024-01-29 13:36:53
2840,25350,28439.0,3674.0,CARD,PENDING,2024-07-03 20:05:56
27872,12026,3981.0,,CASH,,2023-08-12 08:57:34
28229,29550,11616.0,999999.0,CARD,SUCCESS,2024-04-16 01:01:53
23847,3463,8501.0,1540.0,CASH,SUCCESS,2023-11-15 13:22:37
15079,2997,21537.0,4432.0,UPI,FAILED,2024-02-12 10:28:08
19716,14826,27964.0,4609.0,UPI,,2023-01-24 22:40:35
26202,28549,10468.0,3510.0,CASH,SUCCESS,2024-02-26 01:37:43
15942,7349,21674.0,2387.0,UPI,SUCCESS,2024-12-15 11:34:26
10596,11536,24464.0,1187.0,UPI,SUCCESS,2023-02-21 22:16:56
22789,4964,10757.0,721.0,CARD,FAILED,2023-12-11 20:00:00
25280,19760,15298.0,303.0,UPI,SUCCESS,2024-01-13 23:31:15
15434,18605,23362.0,4403.0,NETBANKING,SUCCESS,2023-03-09 09:24:37
2097,23489,2821.0,540.0,CASH,,2025-03-26 16:10:30
10196,21927,3040.0,427.0,NETBANKING,PENDING,2023-01-30 09:03:12
28337,26788,17835.0,125.0,UPI,PENDING,2024-03-26 14:06:45
8000,17041,99999.0,1094.0,CASH,SUCCESS,2023-05-28 23:47:53
28763,3609,16809.0,3849.0,UPI,SUCCESS,2024-03-29 08:47:47
5018,7950,,576.0,CARD,SUCCESS,2024-01-11 17:09:37
25123,4101,14246.0,4403.0,NETBANKING,SUCCESS,2024-04-07 12:23:10
17834,26184,10201.0,617.0,CASH,SUCCESS,2023-10-05 06:13:10
23285,13114,2592.0,2305.0,CARD,FAILED,2023-07-19 22:55:52
18995,22613,29716.0,3680.0,NETBANKING,SUCCESS,2024-10-10 05:28:35
18285,11689,21327.0,4523.0,CARD,SUCCESS,2024-01-26 09:58:15
24571,12470,75.0,1875.0,CARD,SUCCESS,2023-02-06 12:58:39
20305,12490,3782.0,2410.0,CARD,SUCCESS,2025-01-30 10:00:16
2758,15974,2952.0,3147.0,CARD,SUCCESS,2025-01-06 03:11:16
6398,5182,8606.0,1559.0,CARD,PENDING,2023-11-18 05:01:51
10078,9948,19163.0,2361.0,CASH,SUCCESS,2024-12-02 09:52:20
13931,29884,6994.0,1984.0,UPI,,2024-02-08 05:02:06
28801,7637,20583.0,2983.0,CARD,SUCCESS,2025-02-07 20:42:19
14083,222,99999.0,2258.0,UPI,SUCCESS,2023-04-30 21:18:46
2098,14620,5357.0,4562.0,UPI,FAILED,2023-06-25 03:29:30
8330,26829,28680.0,911.0,CARD,FAILED,2024-02-03 18:25:46
25076,1425,18660.0,2994.0,UPI,SUCCESS,2025-02-01 09:20:19
22009,29862,20089.0,2007.0,UPI,SUCCESS,2024-12-01 10:25:23
9029,10679,15454.0,3274.0,CASH,SUCCESS,2025-05-28 18:26:46
3472,7288,24560.0,3903.0,UPI,FAILED,2024-11-07 04:24:50
12890,22373,16531.0,1507.0,CARD,SUCCESS,2024-05-10 12:42:56
14473,27243,20125.0,2530.0,UPI,SUCCESS,2023-06-20 05:07:08
16231,19513,10186.0,2121.0,NETBANKING,SUCCESS,2024-10-25 09:33:06
24651,4190,7387.0,3125.0,CASH,SUCCESS,2023-03-31 06:38:22
18556,4299,8449.0,3096.0,CARD,FAILED,2024-11-07 21:56:49
18510,8479,392.0,2261.0,CARD,PENDING,2024-09-10 22:22:29
1734,15452,9010.0,,CASH,SUCCESS,2023-12-03 20:55:46
24975,7846,12540.0,2346.0,UPI,SUCCESS,2023-03-17 19:32:41
18395,17072,14393.0,-100.0,UPI,SUCCESS,2024-12-03 19:34:39
26598,10184,5430.0,4655.0,UPI,SUCCESS,2023-07-06 16:36:46
1284,15073,10884.0,4355.0,UPI,PENDING,2024-04-20 06:31:01
12486,18826,25299.0,2998.0,UPI,SUCCESS,2023-08-10 22:19:23
27025,13713,10612.0,2427.0,CARD,,2023-12-11 01:44:52
12449,1451,4607.0,996.0,CASH,,2023-07-17 17:55:17
10029,13680,3880.0,661.0,CARD,SUCCESS,2024-07-27 03:41:21
21622,10833,11052.0,777.0,UPI,SUCCESS,2023-03-23 05:32:50
1020,22006,9397.0,3032.0,CARD,SUCCESS,2024-12-13 06:02:51
16185,25209,6109.0,4242.0,CARD,PENDING,2024-08-15 21:52:02
28489,10292,,2438.0,UPI,PENDING,2024-12-24 07:32:59
9519,4957,25567.0,4441.0,CARD,SUCCESS,2024-12-02 22:22:48
27387,431,4747.0,1885.0,CARD,SUCCESS,2023-06-19 03:48:09
25052,28195,146.0,390.0,UPI,SUCCESS,2025-02-26 00:12:13
19195,5354,26750.0,4704.0,UPI,FAILED,2024-05-30 22:32:25
17521,7167,798.0,4262.0,CASH,SUCCESS,2024-07-05 16:02:32
1652,12818,21724.0,,UPI,SUCCESS,2024-05-22 11:18:25
831,9228,26979.0,3876.0,UPI,SUCCESS,2023-08-09 06:28:29
1170,12804,22234.0,2623.0,CASH,SUCCESS,2024-09-16 00:02:24
10721,14175,20944.0,2487.0,CASH,FAILED,2023-06-14 20:22:12
25783,23282,20542.0,3063.0,CARD,FAILED,2023-01-30 10:53:49
6257,15017,7158.0,3719.0,CASH,,2024-06-17 10:04:08
5470,6697,6650.0,4600.0,UPI,,2025-03-31 02:40:09
16045,26249,14602.0,299.0,CASH,PENDING,2023-11-11 03:35:37
28910,23487,15054.0,751.0,NETBANKING,PENDING,2023-09-01 23:11:01
10259,17199,8654.0,4852.0,CARD,SUCCESS,2024-07-03 17:05:21
16064,15537,13711.0,3340.0,UPI,SUCCESS,2024-02-15 18:20:09
17252,20475,-1.0,2420.0,CASH,PENDING,2025-05-07 18:11:14
11167,22088,21403.0,999999.0,CARD,SUCCESS,2024-03-29 18:44:56
15948,15708,10494.0,4893.0,CASH,PENDING,2023-10-24 08:15:30
5094,16229,10991.0,1502.0,CARD,SUCCESS,2025-01-21 05:55:45
21818,21710,,2843.0,CASH,FAILED,2025-02-09 16:03:35
542,27783,13132.0,2037.0,CARD,PENDING,2025-02-18 07:56:01
9325,28184,14124.0,2146.0,UPI,SUCCESS,2024-10-30 21:28:19
17048,10631,10196.0,2426.0,CARD,SUCCESS,2023-10-24 22:15:47
12694,29400,9495.0,179.0,CARD,FAILED,2023-04-11 18:58:35
22739,17693,23958.0,3605.0,CARD,SUCCESS,2023-03-22 05:30:04
29883,4153,29596.0,2361.0,CASH,PENDING,2023-06-19 06:36:39
3391,14669,22315.0,3615.0,UPI,FAILED,2023-03-03 21:03:31
12081,21486,,4621.0,NETBANKING,SUCCESS,2023-12-20 07:36:03
11155,1148,,778.0,NETBANKING,SUCCESS,2024-12-04 05:55:15
14227,9609,7477.0,4610.0,UPI,SUCCESS,2023-12-07 17:38:32
16978,21213,24596.0,3840.0,UPI,FAILED,2023-12-11 21:16:12
16030,1600,19904.0,4992.0,NETBANKING,PENDING,2025-05-17 23:38:46
10155,27519,,2197.0,CASH,SUCCESS,2024-09-14 15:26:07
10776,19571,28775.0,,CARD,SUCCESS,2024-10-15 09:04:30
11006,28349,12407.0,3507.0,NETBANKING,PENDING,2023-03-29 00:55:48
3960,184,6401.0,2885.0,CARD,PENDING,2025-04-30 16:32:26
6644,12167,9536.0,549.0,CARD,SUCCESS,2024-01-16 20:31:47
23226,1602,1346.0,1891.0,UPI,SUCCESS,2024-07-31 18:52:43
20816,26842,19418.0,2199.0,CARD,SUCCESS,2025-05-12 18:30:02
16101,24006,2687.0,4794.0,UPI,SUCCESS,2023-04-06 22:08:19
16088,10958,24915.0,1051.0,CASH,SUCCESS,2023-04-07 21:08:32
3587,12670,21930.0,388.0,CARD,SUCCESS,2024-04-06 03:28:28
27790,18656,,3027.0,CARD,FAILED,2023-06-23 07:18:06
2564,9747,9423.0,1066.0,CARD,SUCCESS,2025-05-19 01:49:50
10823,19816,4010.0,1279.0,UPI,,2023-06-05 15:13:17
27617,5294,24406.0,4251.0,CARD,SUCCESS,2023-08-30 22:18:13
27497,12943,15129.0,447.0,CASH,SUCCESS,2025-04-10 11:28:54
5037,20170,28112.0,3946.0,CASH,SUCCESS,2025-02-05 06:18:53
1081,26324,5311.0,-100.0,UPI,SUCCESS,2023-10-31 16:45:15
5892,21260,24980.0,4178.0,NETBANKING,SUCCESS,2024-07-10 08:27:12
26662,23499,,440.0,NETBANKING,FAILED,2023-09-23 11:35:13
14538,6057,18998.0,1899.0,CASH,SUCCESS,2023-05-20 05:52:33
27029,867,15565.0,2024.0,CASH,FAILED,2023-11-24 18:59:28
21351,8603,20460.0,4357.0,CARD,SUCCESS,2024-04-02 05:47:35
2024,15052,26039.0,2616.0,CARD,PENDING,2023-06-18 19:06:07
13110,13849,2551.0,377.0,NETBANKING,PENDING,2023-06-15 17:48:01
29326,764,23183.0,878.0,NETBANKING,SUCCESS,2023-07-27 03:08:19
7910,19621,13403.0,1916.0,NETBANKING,SUCCESS,2024-10-23 03:21:59
28898,16243,8855.0,1055.0,CASH,FAILED,2023-06-30 11:33:45
23706,4581,15731.0,3476.0,CARD,PENDING,2025-01-31 00:36:02
16611,19750,29475.0,1081.0,UPI,FAILED,2023-12-05 23:37:25
1014,13825,17953.0,4655.0,???,PENDING,2025-02-14 03:51:37
14872,8479,29471.0,4093.0,UPI,PENDING,2023-04-22 11:39:46
18314,24003,19385.0,3714.0,UPI,PENDING,2023-01-18 15:38:02
9236,10644,19135.0,3126.0,UPI,SUCCESS,2024-08-30 11:30:34
5252,21863,25690.0,446.0,CARD,SUCCESS,2024-10-26 05:36:10
9597,26523,24496.0,4970.0,UPI,SUCCESS,2023-10-20 01:17:01
2180,19684,7324.0,734.0,CARD,SUCCESS,2025-02-08 09:49:36
17082,7051,15311.0,2388.0,UPI,PENDING,2025-04-25 23:25:37
17509,26175,4710.0,3180.0,UPI,,2023-08-24 23:35:54
23763,10554,160.0,1243.0,,SUCCESS,2023-12-27 12:55:23
12088,9571,7750.0,1567.0,UPI,SUCCESS,2023-09-11 20:31:59
21574,12063,16610.0,2194.0,UPI,FAILED,2025-05-07 02:40:06
5111,13171,23056.0,3256.0,CARD,SUCCESS,2023-03-15 02:08:44
24287,12363,22688.0,4425.0,UPI,SUCCESS,2023-09-04 19:32:19
1779,3188,20957.0,4711.0,UNKNOWN,SUCCESS,2023-01-29 02:07:57
27622,17257,3236.0,1232.0,CARD,SUCCESS,2024-02-22 04:01:43
19019,28402,8280.0,3159.0,CASH,SUCCESS,2024-09-22 01:39:47
15380,25617,22619.0,2066.0,UPI,SUCCESS,2025-03-27 20:43:30
23929,29752,9580.0,4667.0,NETBANKING,FAILED,2024-06-10 21:42:32
7605,2001,24839.0,3868.0,CARD,SUCCESS,2025-03-17 21:05:26
19874,15007,29058.0,382.0,CASH,SUCCESS,2023-12-26 21:36:02
13945,19960,27325.0,3154.0,CASH,SUCCESS,2024-01-07 11:37:47
17422,13711,24770.0,1345.0,UPI,SUCCESS,2023-09-04 13:17:25
26833,15414,13469.0,4287.0,UPI,FAILED,2023-03-25 19:15:09
27950,8563,6630.0,,CASH,SUCCESS,2023-04-21 12:06:47
5655,4213,20369.0,4859.0,UPI,SUCCESS,2025-06-20 06:09:03
24890,29895,,4947.0,UPI,SUCCESS,2024-09-25 15:46:02
19034,4261,19712.0,1161.0,???,SUCCESS,2023-05-17 18:19:53
10474,8560,,3745.0,UPI,PENDING,2024-10-23 12:34:02
14934,1211,15238.0,4574.0,CASH,SUCCESS,2024-02-03 16:22:54
19364,10698,23906.0,4103.0,CARD,SUCCESS,2023-04-09 01:56:25
18932,16019,2577.0,3304.0,UPI,SUCCESS,2023-08-24 11:35:49
5133,4447,3029.0,3864.0,UPI,PENDING,2024-03-10 18:12:08
2160,18148,20792.0,2649.0,CASH,SUCCESS,2023-08-08 01:39:20
11330,12041,12996.0,3690.0,UPI,SUCCESS,2023-04-25 23:15:24
25499,21053,9233.0,4982.0,UPI,SUCCESS,2023-10-02 03:58:14
14043,21238,5660.0,4920.0,CASH,SUCCESS,2023-11-02 02:43:28
14567,26686,9205.0,4430.0,CARD,SUCCESS,2023-11-07 21:34:11
6446,23707,8332.0,3449.0,,FAILED,2024-06-20 10:57:03
3968,26408,3964.0,3127.0,UPI,,2024-12-04 09:15:29
1429,11062,16400.0,3827.0,UPI,SUCCESS,2024-08-16 21:34:13
3082,4257,3090.0,3119.0,,SUCCESS,2024-03-11 16:37:53
2521,17868,7351.0,3734.0,UPI,FAILED,2024-06-03 02:36:12
11755,12193,2447.0,508.0,CARD,SUCCESS,2024-11-11 07:14:19
24418,29289,28802.0,554.0,UPI,SUCCESS,2023-04-24 06:36:48
10048,4377,256.0,1750.0,UPI,SUCCESS,2023-12-31 13:59:21
28743,5486,29930.0,1195.0,CASH,SUCCESS,2024-06-15 22:07:11
27938,11347,26046.0,4496.0,UPI,SUCCESS,2023-12-15 17:42:39
6020,17440,550.0,2333.0,CARD,SUCCESS,2024-07-04 05:33:44
16833,25350,12670.0,4125.0,CASH,SUCCESS,2024-07-02 01:45:01
16899,21943,14166.0,457.0,NETBANKING,FAILED,2024-12-24 16:45:53
25861,3332,18433.0,2820.0,UNKNOWN,SUCCESS,2023-06-16 20:42:22
22380,6706,15531.0,1748.0,UPI,,2024-10-09 00:19:14
22657,9408,25240.0,2746.0,UPI,SUCCESS,2025-02-06 04:14:20
3728,13083,25675.0,4279.0,UPI,SUCCESS,2023-04-28 15:45:52
23738,5418,18527.0,4092.0,NETBANKING,FAILED,2024-05-01 00:21:04
8554,25984,21889.0,2710.0,CARD,SUCCESS,2024-07-22 09:55:55
22664,11491,17743.0,880.0,UPI,SUCCESS,2025-05-30 06:29:54
29249,4608,25448.0,-100.0,UPI,PENDING,2024-01-23 05:00:57
23680,26227,16461.0,2132.0,UPI,SUCCESS,2025-03-07 07:24:13
9497,18139,26517.0,1112.0,CARD,SUCCESS,2023-02-07 07:52:12
6252,22070,26647.0,787.0,CARD,FAILED,2024-05-29 23:40:56
5927,17966,11556.0,1346.0,UPI,SUCCESS,2025-06-20 10:04:26
18845,10112,19412.0,128.0,NETBANKING,SUCCESS,2025-05-16 11:21:47
16407,345,16595.0,3278.0,UPI,SUCCESS,2023-08-09 04:58:43
18451,10628,22628.0,3597.0,CARD,SUCCESS,2023-04-08 17:11:29
18038,21542,5024.0,2068.0,CARD,FAILED,2023-09-21 02:33:52
8895,16451,20818.0,737.0,UPI,SUCCESS,2025-01-05 07:20:10
8707,4220,15771.0,4438.0,UPI,SUCCESS,2024-01-12 21:23:06
27320,14946,23144.0,3861.0,UPI,SUCCESS,2024-09-19 21:00:28
1377,4574,25228.0,2430.0,CARD,SUCCESS,2023-01-08 20:07:12
1725,26720,13102.0,2008.0,UPI,PENDING,2023-08-21 11:15:16
27045,21600,20304.0,2789.0,UPI,SUCCESS,2024-03-02 00:55:39
3755,18698,21005.0,376.0,CARD,FAILED,2023-01-18 10:55:07
10518,13010,19457.0,3031.0,UPI,PENDING,2024-09-15 13:50:19
25037,2395,5051.0,4374.0,NETBANKING,SUCCESS,2025-04-15 06:27:18
20568,4412,24768.0,2757.0,CARD,SUCCESS,2025-05-23 03:11:33
29386,17286,493.0,4247.0,CARD,SUCCESS,2025-03-23 14:55:40
4083,13997,18898.0,333.0,CARD,SUCCESS,2024-06-23 12:49:03
26063,3523,19435.0,3430.0,CARD,,2023-05-29 14:43:21
11871,10581,6461.0,301.0,CARD,,2023-08-19 22:33:47
28430,27797,14849.0,2294.0,CASH,,2025-04-07 17:09:24
24859,7842,19092.0,3071.0,CARD,SUCCESS,2023-11-04 23:41:17
22964,18039,16298.0,1866.0,CARD,SUCCESS,2024-12-29 04:34:13
20943,19673,18478.0,3991.0,CARD,PENDING,2025-06-11 07:32:17
12501,19275,6798.0,4566.0,UPI,SUCCESS,2025-06-18 15:52:13
13058,10242,7502.0,2701.0,CARD,FAILED,2025-05-22 21:46:21
19922,17821,27460.0,4505.0,UPI,FAILED,2024-03-10 14:17:27
16141,17805,8452.0,3175.0,UPI,SUCCESS,2024-12-28 21:10:31
