area_id,area_name,city,pincode,delivery_charge
23048,Ajmer,Uttar Pradesh,160017,29.42
9096,Noida,Karnataka,411001,189.69
27881,Lucknow,Madhya Pradesh,201301,195.1
24635,Surat,Maharashtra,201301,196.28
16973,Jodhpur,Delhi,226001,172.34
3366,Mumbai,Rajasthan,110001,127.66
19055,Ajmer,Haryana,324005,133.6
5516,Indore,Maharashtra,324005,196.87
11782,Delhi,Karnataka,313001,51.26
14929,Vadodara,Rajasthan,160017,198.22
15311,Mumbai,Maharashtra,324005,69.88
2396,Udaipur,Rajasthan,226001,89.24
24132,Noida,Uttar Pradesh,380001,-10.0
5507,Kota,Gujarat,324005,105.43
18555,Delhi,Madhya Pradesh,313001,187.46
925,Surat,Haryana,110001,74.88
8135,Kanpur,Punjab,380001,191.55
15981,Vadodara,Madhya Pradesh,201301,52.14
12071,Lucknow,???,313001,186.96
17738,,Uttar Pradesh,411001,169.95
11707,Bhopal,Haryana,400001,90.46
8672,Vadodara,Punjab,400001,82.67
3125,Udaipur,Haryana,560001,52.99
22058,Ajmer,Karnataka,302001,170.2
19159,Noida,Madhya Pradesh,560001,75.22
7621,Chandigarh,Delhi,201301,123.2
6560,Lucknow,Punjab,999999,66.94
24372,Kota,???,560001,-10.0
9146,Gurgaon,Madhya Pradesh,560001,46.98
12721,NaN,Uttar Pradesh,411001,25.01
9847,Pune,Tamil Nadu,201301,136.59
26899,Vadodara,Rajasthan,324005,134.5
29922,Bhopal,Haryana,226001,152.68
9628,Jodhpur,Tamil Nadu,313001,23.26
5799,Lucknow,Tamil Nadu,560001,12.44
22367,Bengaluru,Delhi,313001,89.72
5883,Vadodara,Delhi,560001,126.49
9783,Pune,Punjab,201301,128.86
11349,Surat,Punjab,110001,83.63
24513,Chandigarh,Rajasthan,160017,80.0
26051,Mumbai,Delhi,313001,39.11
18566,Delhi,Punjab,324005,168.6
26713,Indore,Rajasthan,411001,177.99
17858,Amritsar,Gujarat,226001,88.91
6104,Mumbai,Tamil Nadu,302001,191.97
6749,Udaipur,,560001,106.38
13010,Bengaluru,Haryana,313001,149.9
9083,Kota,Rajasthan,302001,132.66
24141,Pune,Uttar Pradesh,110001,11.24
23867,Amritsar,Maharashtra,110001,155.58
15967,Vadodara,Karnataka,110001,
26928,Udaipur,Uttar Pradesh,160017,24.16
5541,Jaipur,Delhi,160017,61.78
422,Indore,Madhya Pradesh,160017,83.7
16082,Jaipur,Gujarat,302001,107.04
18691,Chandigarh,Uttar Pradesh,201301,51.49
16556,Pune,,122001,116.91
3957,Bengaluru,Madhya Pradesh,400001,166.23
5607,Surat,Haryana,313001,29.93
29728,Jodhpur,Delhi,201301,144.41
27566,Pune,Karnataka,110001,70.36
11381,Jaipur,Rajasthan,324005,74.09
1726,Surat,Rajasthan,122001,75.42
1185,Kanpur,Rajasthan,226001,178.63
9975,,Punjab,122001,191.81
16789,Bengaluru,Gujarat,400001,47.8
29106,Kanpur,Haryana,380001,198.19
905,Kota,Madhya Pradesh,XXXXX,20.53
19879,,Madhya Pradesh,abc123,17.56
8347,Kanpur,Madhya Pradesh,226001,146.76
17246,Bhopal,Maharashtra,380001,154.9
7798,Delhi,Tamil Nadu,226001,40.97
6090,Ajmer,Delhi,411001,23.38
2081,Amritsar,Haryana,122001,133.6
7929,Indore,Rajasthan,226001,169.64
13854,???,Madhya Pradesh,560001,155.18
26741,Jodhpur,Madhya Pradesh,411001,166.78
7934,Kanpur,Tamil Nadu,201301,36.04
10847,Bengaluru,Rajasthan,400001,77.62
12178,Pune,Madhya Pradesh,160017,128.33
9317,Delhi,Delhi,400001,197.84
26065,Lucknow,Delhi,110001,108.1
26575,Kota,Maharashtra,400001,62.5
9928,Vadodara,Rajasthan,560001,
7212,Noida,Tamil Nadu,226001,116.26
21062,Kota,Tamil Nadu,201301,162.92
6534,Surat,Rajasthan,302001,81.42
5210,Bengaluru,Rajasthan,313001,126.99
2647,Jodhpur,Tamil Nadu,400001,69.83
10074,Jodhpur,Karnataka,324005,117.51
16826,Jodhpur,Punjab,560001,44.5
10623,Noida,Uttar Pradesh,226001,24.55
29511,Ajmer,Rajasthan,324005,106.72
10582,Vadodara,Gujarat,160017,179.76
1479,Udaipur,Maharashtra,110001,123.69
693,,Gujarat,411001,146.48
26038,Jaipur,Karnataka,411001,52.89
6366,Jaipur,Punjab,122001,190.22
27196,Surat,,122001,
18540,Kota,Gujarat,201301,145.63
21570,???,Maharashtra,226001,45.55
7371,Chandigarh,Punjab,411001,88.13
1302,Indore,,201301,177.84
7838,Amritsar,Gujarat,302001,159.92
14878,Delhi,Unknown,400001,
3716,NaN,Haryana,400001,121.2
27756,,Karnataka,302001,137.39
5038,Kanpur,Haryana,999999,
4400,Jodhpur,Delhi,313001,66.24
20007,Ahmedabad,Rajasthan,411001,97.8
13841,Pune,Punjab,411001,66.3
20901,Mumbai,Haryana,110001,119.14
11295,Surat,Gujarat,411001,30.24
7355,Indore,Haryana,302001,
16123,Udaipur,Rajasthan,313001,93.58
8751,Gurgaon,Uttar Pradesh,302001,27.85
24266,Chandigarh,,411001,87.93
1437,Mumbai,Punjab,110001,188.13
508,Noida,Maharashtra,201301,110.55
21660,Jodhpur,Punjab,122001,191.05
16018,Kota,,201301,193.47
22048,Jodhpur,Gujarat,122001,86.24
5403,Indore,Madhya Pradesh,313001,129.84
5931,,Karnataka,313001,123.09
29459,,Haryana,302001,194.52
8948,Noida,Maharashtra,160017,119.54
8204,Kota,Uttar Pradesh,380001,138.7
18724,Pune,Uttar Pradesh,411001,128.13
12243,Bhopal,Gujarat,313001,188.55
17304,Mumbai,Madhya Pradesh,400001,66.07
4387,Gurgaon,Gujarat,411001,9999.0
12745,Ahmedabad,Maharashtra,324005,124.93
23730,Kota,Punjab,560001,20.84
10311,Jodhpur,Madhya Pradesh,XXXXX,135.59
17668,Bengaluru,Maharashtra,380001,182.87
26875,Jodhpur,Uttar Pradesh,122001,30.72
8694,Indore,Tamil Nadu,302001,139.99
17028,Mumbai,Delhi,302001,80.01
1540,Indore,Karnataka,324005,20.46
9122,Pune,Maharashtra,400001,
1212,Jodhpur,Karnataka,302001,106.12
15285,Amritsar,Uttar Pradesh,160017,38.69
26537,Indore,Gujarat,324005,171.17
2561,Gurgaon,Punjab,160017,18.03
13108,Lucknow,???,000000,196.53
22491,Gurgaon,Haryana,313001,129.21
13030,Vadodara,Gujarat,411001,17.06
11570,Vadodara,Delhi,201301,57.62
12669,Kota,Delhi,324005,107.06
22000,Delhi,Maharashtra,110001,151.04
391,Kota,,313001,43.89
17849,Kanpur,Gujarat,324005,195.29
17577,Udaipur,Madhya Pradesh,400001,98.71
10065,Ahmedabad,Gujarat,226001,171.99
3591,,Madhya Pradesh,324005,43.37
22745,Bengaluru,Maharashtra,560001,108.7
11351,Udaipur,Tamil Nadu,400001,76.23
8436,Bengaluru,Madhya Pradesh,110001,75.14
6720,Chandigarh,Punjab,324005,93.2
15541,Amritsar,Uttar Pradesh,110001,64.75
16891,Bengaluru,Karnataka,400001,121.68
14694,Vadodara,Tamil Nadu,201301,175.58
947,Vadodara,Tamil Nadu,302001,79.86
15577,Vadodara,Rajasthan,160017,28.3
14328,Noida,Delhi,160017,130.47
28684,Bengaluru,Karnataka,560001,41.91
25206,Noida,Gujarat,122001,106.48
24332,Vadodara,Gujarat,122001,163.84
2548,Lucknow,Delhi,302001,154.83
18158,Ajmer,Uttar Pradesh,380001,119.33
13008,Noida,Delhi,560001,159.3
273,Bhopal,Maharashtra,302001,119.47
20828,Bhopal,Delhi,324005,137.55
3619,Ahmedabad,Haryana,abc123,28.11
18766,Pune,Delhi,226001,
25888,Kota,Maharashtra,313001,126.42
7009,Surat,Karnataka,226001,68.91
24696,Amritsar,Maharashtra,226001,64.79
9270,Kanpur,Maharashtra,313001,75.47
28927,Jodhpur,Gujarat,400001,108.06
4634,Bhopal,Karnataka,160017,164.88
17131,Ahmedabad,Gujarat,313001,38.69
7708,Ahmedabad,Tamil Nadu,226001,77.87
19954,Udaipur,Punjab,560001,92.91
8983,Bengaluru,Punjab,122001,
24948,Jaipur,Punjab,226001,103.26
14313,Lucknow,Delhi,400001,76.49
10763,Gurgaon,Delhi,324005,79.67
13946,Chandigarh,Tamil Nadu,201301,153.88
14343,Vadodara,Maharashtra,160017,89.06
22833,Udaipur,Haryana,160017,198.43
5600,Kanpur,Maharashtra,110001,-5.0
9291,Udaipur,Karnataka,999999,50.38
15990,Vadodara,Gujarat,313001,96.19
10356,Indore,Gujarat,201301,170.11
3638,Bengaluru,,abc123,56.7
20598,Ajmer,Uttar Pradesh,560001,99.52
25965,Surat,Delhi,201301,170.45
18297,Ajmer,Maharashtra,110001,190.82
28066,Jodhpur,Punjab,324005,156.98
600,Lucknow,Rajasthan,313001,29.89
20277,Jaipur,,122001,179.83
21925,Ajmer,Haryana,400001,79.02
1653,Udaipur,Maharashtra,302001,176.11
25030,Noida,Rajasthan,160017,61.59
8107,Kanpur,Delhi,302001,25.58
1894,Surat,Delhi,160017,-5.0
7834,Kanpur,Punjab,324005,130.43
29935,Bengaluru,Madhya Pradesh,302001,90.19
25858,Pune,Karnataka,380001,184.19
22887,Jaipur,Delhi,324005,176.37
20747,Mumbai,Delhi,380001,142.84
263,Ahmedabad,Maharashtra,122001,190.12
376,Noida,Haryana,122001,38.41
18351,Surat,Unknown,313001,
20342,Delhi,Madhya Pradesh,560001,158.16
1467,Jaipur,Uttar Pradesh,226001,191.08
12616,Bengaluru,Karnataka,411001,78.35
13544,Indore,Gujarat,160017,95.66
16227,Mumbai,Tamil Nadu,560001,79.8
5697,Mumbai,Maharashtra,313001,40.74
17628,Lucknow,Madhya Pradesh,110001,72.38
25156,Udaipur,Haryana,201301,48.37
28139,Pune,Rajasthan,560001,27.81
25750,Mumbai,Haryana,201301,12.72
942,Mumbai,Haryana,560001,44.23
25686,Surat,Punjab,122001,17.54
9664,Gurgaon,Haryana,324005,-10.0
19731,,Maharashtra,380001,84.04
19042,Mumbai,Madhya Pradesh,560001,91.21
15883,Chandigarh,Gujarat,560001,166.09
13354,Kanpur,Tamil Nadu,abc123,71.78
10906,Mumbai,Rajasthan,XXXXX,137.83
18187,Indore,Karnataka,122001,174.91
22967,Bhopal,Madhya Pradesh,122001,38.46
29032,Gurgaon,Maharashtra,324005,174.92
21711,Ahmedabad,Karnataka,302001,198.12
27589,Bhopal,Haryana,324005,155.26
6579,Delhi,Karnataka,160017,154.18
19184,Ajmer,Gujarat,400001,77.72
20691,Delhi,Rajasthan,313001,29.89
26544,Kanpur,Punjab,160017,151.68
11388,Ajmer,Rajasthan,226001,143.94
27135,Chandigarh,Karnataka,313001,61.0
23629,Kanpur,Uttar Pradesh,226001,151.15
299,Jaipur,Madhya Pradesh,324005,193.64
29009,Delhi,???,380001,45.94
27939,Udaipur,Haryana,302001,15.03
20208,Gurgaon,Punjab,313001,118.61
17242,Pune,Rajasthan,110001,138.98
7978,,Karnataka,380001,116.02
11464,Mumbai,Punjab,122001,9999.0
2036,Udaipur,Delhi,122001,105.83
20424,Udaipur,Uttar Pradesh,380001,60.1
10451,Lucknow,Delhi,380001,153.79
21547,Ajmer,Rajasthan,313001,59.62
10165,Vadodara,Maharashtra,313001,69.08
18543,Kanpur,Madhya Pradesh,160017,96.59
10292,Lucknow,Maharashtra,380001,106.1
17884,Bhopal,Tamil Nadu,380001,162.2
13398,Kota,Tamil Nadu,302001,81.22
19897,Noida,Uttar Pradesh,110001,84.95
3483,Pune,Karnataka,302001,135.34
14221,Bengaluru,Rajasthan,380001,61.41
8845,Bengaluru,Gujarat,411001,77.78
6829,Lucknow,Unknown,110001,
7131,Kanpur,Madhya Pradesh,313001,69.45
26530,Kota,Karnataka,160017,90.64
7955,Vadodara,Gujarat,160017,83.79
20470,Bhopal,Delhi,313001,124.75
16627,Delhi,Punjab,226001,59.56
27798,Udaipur,Punjab,226001,128.8
13991,Chandigarh,Delhi,560001,49.99
3145,Ajmer,Delhi,201301,159.34
18029,Lucknow,Tamil Nadu,324005,34.98
14548,,Uttar Pradesh,302001,79.8
7372,Jaipur,Delhi,110001,181.66
27355,Pune,Madhya Pradesh,560001,88.99
5595,Mumbai,Gujarat,560001,86.47
24797,Kanpur,Delhi,122001,
14467,Kanpur,Maharashtra,324005,179.05
26786,NaN,Gujarat,411001,12.43
25589,Pune,Tamil Nadu,226001,113.27
21616,Bhopal,Uttar Pradesh,226001,131.9
2077,Surat,Delhi,324005,101.4
4104,Bengaluru,Gujarat,560001,163.06
7494,Kota,Gujarat,110001,65.51
5969,Ajmer,Karnataka,313001,56.27
15471,NaN,Delhi,313001,52.65
20351,Bhopal,,411001,125.04
25731,Lucknow,Madhya Pradesh,160017,109.06
6401,Indore,Uttar Pradesh,999999,116.89
17966,Kota,Punjab,160017,24.88
6755,Lucknow,Rajasthan,201301,128.98
2576,Mumbai,Punjab,560001,158.95
14390,Pune,Uttar Pradesh,380001,19.9
16285,Bengaluru,Tamil Nadu,380001,16.53
4043,Indore,Maharashtra,302001,197.78
17752,Noida,Maharashtra,201301,72.77
12854,Kanpur,Gujarat,226001,103.89
4079,Jaipur,Delhi,302001,134.59
14247,,Haryana,201301,98.31
7755,Mumbai,Karnataka,324005,-5.0
14167,Amritsar,Rajasthan,411001,91.52
9463,Delhi,Rajasthan,411001,139.51
15961,Mumbai,Maharashtra,400001,184.4
19163,Indore,Rajasthan,313001,63.5
4604,Lucknow,Haryana,160017,73.09
21317,Pune,Karnataka,400001,93.87
14253,Bengaluru,Tamil Nadu,380001,70.97
1986,Surat,Tamil Nadu,560001,108.51
20246,Kota,Madhya Pradesh,160017,106.87
7775,Pune,Uttar Pradesh,400001,176.39
9727,Udaipur,Punjab,380001,63.62
16710,Pune,Uttar Pradesh,201301,15.55
16157,Jaipur,Delhi,122001,31.11
15561,Mumbai,Delhi,324005,173.15
10531,Kota,Rajasthan,411001,17.21
22779,Surat,Madhya Pradesh,122001,62.49
12173,Amritsar,Rajasthan,400001,77.86
26781,Bengaluru,Tamil Nadu,160017,154.1
4055,Bengaluru,???,122001,132.58
18622,Mumbai,Delhi,000000,182.65
28450,Mumbai,Maharashtra,400001,29.18
5230,Surat,,400001,31.97
12371,Jodhpur,Uttar Pradesh,201301,87.54
20956,Noida,Uttar Pradesh,560001,45.3
13667,Noida,Delhi,380001,118.25
7455,Indore,Madhya Pradesh,160017,75.81
1269,Bengaluru,Maharashtra,122001,145.71
865,Amritsar,Punjab,411001,46.93
27827,Noida,Delhi,201301,46.02
4943,Bhopal,Gujarat,160017,40.7
2254,Delhi,Delhi,160017,73.79
22395,Pune,Uttar Pradesh,122001,48.34
23296,,Uttar Pradesh,160017,134.48
25000,Bhopal,Karnataka,110001,100.5
23383,Noida,Delhi,110001,113.99
16756,Ahmedabad,Haryana,201301,93.1
26174,Jodhpur,Gujarat,226001,113.62
10349,,Punjab,226001,49.28
7941,Ahmedabad,Uttar Pradesh,411001,144.36
610,Mumbai,Punjab,411001,15.07
4652,Noida,Rajasthan,226001,59.61
28286,Kota,Gujarat,324005,104.26
27328,Gurgaon,Tamil Nadu,201301,173.78
15887,Surat,Maharashtra,201301,103.99
5920,Lucknow,Punjab,380001,13.01
27124,Bhopal,Madhya Pradesh,201301,-10.0
14023,Chandigarh,Gujarat,560001,101.12
18749,Chandigarh,Gujarat,560001,116.09
7149,Chandigarh,Madhya Pradesh,122001,70.45
13649,Indore,,380001,155.66
10636,Indore,Tamil Nadu,110001,153.75
29337,Ajmer,Madhya Pradesh,122001,28.64
20174,Gurgaon,Haryana,201301,36.67
26429,Surat,Tamil Nadu,122001,177.47
5582,Pune,Gujarat,400001,130.16
24246,Mumbai,Punjab,380001,115.31
27763,Indore,Uttar Pradesh,560001,81.22
5061,,Uttar Pradesh,313001,173.19
29712,Vadodara,Gujarat,313001,
9616,Indore,Uttar Pradesh,110001,196.0
16383,Bengaluru,Uttar Pradesh,110001,60.47
8045,Lucknow,Unknown,324005,141.06
17047,Lucknow,Delhi,380001,85.86
8387,Delhi,Karnataka,122001,145.27
14630,Kota,Tamil Nadu,380001,131.84
25468,Lucknow,Haryana,201301,193.78
9312,Vadodara,Maharashtra,380001,180.81
2777,Delhi,Karnataka,226001,179.29
20920,Jodhpur,Karnataka,201301,163.45
13668,Noida,Rajasthan,411001,171.63
25411,Gurgaon,Haryana,302001,19.9
24746,Bhopal,Karnataka,324005,
10005,Delhi,Rajasthan,201301,71.43
7190,Noida,Uttar Pradesh,380001,13.21
13732,Pune,Madhya Pradesh,411001,84.13
20516,Jaipur,Delhi,400001,142.34
5574,Surat,Delhi,201301,135.47
6136,Vadodara,Tamil Nadu,411001,199.78
20812,Lucknow,Karnataka,160017,125.54
10554,Vadodara,Delhi,560001,55.11
5248,Amritsar,Gujarat,411001,68.41
21154,Mumbai,Delhi,411001,100.45
3982,Indore,Karnataka,110001,31.01
11086,Gurgaon,Tamil Nadu,324005,50.68
19054,Udaipur,Maharashtra,226001,128.51
20362,Surat,Rajasthan,302001,131.11
16664,Chandigarh,Karnataka,999999,111.66
13159,Jaipur,Gujarat,226001,33.94
2173,Bhopal,Maharashtra,110001,162.58
7338,Bengaluru,Delhi,110001,57.63
8719,Chandigarh,Gujarat,324005,28.73
7453,Kanpur,Rajasthan,400001,-5.0
15554,Jodhpur,Gujarat,226001,120.9
5198,Surat,Karnataka,313001,129.19
17794,Ahmedabad,Delhi,201301,185.74
13211,Gurgaon,Maharashtra,380001,108.24
11672,Surat,???,226001,
28052,Indore,Haryana,122001,147.04
15996,Kota,Karnataka,560001,40.49
29600,Pune,Karnataka,226001,180.64
21058,Bengaluru,Rajasthan,122001,112.63
20540,Jodhpur,Rajasthan,302001,161.3
20071,???,Karnataka,560001,142.72
21268,,Haryana,160017,165.91
22192,Delhi,Uttar Pradesh,313001,128.05
3810,Vadodara,Delhi,302001,54.51
25153,Vadodara,Delhi,201301,151.36
10080,Bhopal,Haryana,226001,144.57
12489,Jaipur,Rajasthan,110001,27.27
18266,Kota,Punjab,226001,103.74
21068,Pune,Rajasthan,324005,135.52
25493,Kanpur,Gujarat,122001,53.14
5544,Vadodara,Rajasthan,201301,113.01
22540,Kanpur,Haryana,313001,154.49
15682,Noida,Uttar Pradesh,999999,125.45
11865,Kanpur,Punjab,110001,192.81
21978,Gurgaon,Punjab,411001,182.48
15520,Ajmer,Tamil Nadu,313001,
10402,Vadodara,Punjab,324005,179.47
26263,Bengaluru,Gujarat,324005,77.36
23282,Jodhpur,Madhya Pradesh,400001,65.65
20948,Jaipur,Gujarat,560001,30.67
24303,Mumbai,Uttar Pradesh,380001,25.27
24503,,Maharashtra,324005,88.1
17654,Bengaluru,Rajasthan,313001,198.7
18735,Kota,Gujarat,110001,86.1
8746,Indore,Punjab,999999,76.14
1385,Udaipur,Gujarat,122001,27.0
24431,Ahmedabad,Gujarat,122001,-5.0
9037,Kanpur,Gujarat,226001,40.5
22241,Lucknow,Rajasthan,110001,57.22
13096,Noida,Tamil Nadu,000000,119.59
298,Kanpur,Maharashtra,110001,120.4
8636,Lucknow,Uttar Pradesh,380001,179.19
29012,Kanpur,Punjab,411001,49.2
24789,Bengaluru,Delhi,380001,11.8
3868,Jaipur,Madhya Pradesh,302001,66.47
24753,Chandigarh,Rajasthan,380001,189.47
2078,Kota,Punjab,380001,31.05
15030,Kota,Punjab,313001,107.86
15676,Pune,Punjab,324005,27.56
14210,NaN,Madhya Pradesh,226001,18.27
16267,Gurgaon,Karnataka,160017,72.27
18614,Ahmedabad,Karnataka,122001,192.79
15217,Noida,Tamil Nadu,999999,57.71
19227,Chandigarh,Karnataka,411001,150.5
2538,???,Gujarat,560001,184.02
16579,Delhi,Karnataka,122001,17.63
16396,Bengaluru,Punjab,411001,107.97
7363,Delhi,Rajasthan,324005,
6637,Jaipur,Rajasthan,201301,127.98
7499,Jaipur,Haryana,400001,57.53
13483,,Karnataka,160017,134.6
9010,Kanpur,Delhi,411001,60.09
29390,Amritsar,,560001,29.22
20427,Bhopal,Punjab,411001,166.29
6554,Noida,Delhi,302001,196.96
10771,Ajmer,Maharashtra,400001,155.64
16132,Bhopal,Karnataka,380001,114.37
21890,Delhi,Rajasthan,302001,-5.0
23239,Indore,Rajasthan,122001,58.59
23146,Indore,Delhi,226001,169.43
21685,Delhi,Punjab,160017,-5.0
4655,Jaipur,Gujarat,560001,45.22
321,,Tamil Nadu,400001,105.44
7136,Kota,Karnataka,122001,113.25
17756,Pune,Gujarat,110001,87.78
17817,Kanpur,Rajasthan,abc123,116.18
11985,Ahmedabad,Karnataka,380001,60.13
2655,Udaipur,Maharashtra,560001,101.76
12143,Kota,Delhi,160017,136.77
13722,,Rajasthan,226001,28.35
19783,Jodhpur,Delhi,560001,69.18
887,Bengaluru,Punjab,560001,97.08
5003,Bengaluru,Gujarat,560001,53.58
25967,Kanpur,Unknown,226001,87.59
28338,Ahmedabad,Punjab,122001,183.0
17311,Amritsar,Uttar Pradesh,313001,175.42
245,Vadodara,Maharashtra,560001,137.82
14759,Jodhpur,Uttar Pradesh,122001,106.3
23854,Vadodara,Uttar Pradesh,313001,61.44
8208,Chandigarh,Gujarat,110001,197.62
16528,Ajmer,Haryana,560001,178.22
5984,Amritsar,Rajasthan,201301,68.13
2364,Ahmedabad,Delhi,324005,138.44
22722,Kota,Delhi,560001,23.81
16514,Amritsar,Rajasthan,201301,89.18
1162,Jaipur,,122001,88.03
18292,Bengaluru,Uttar Pradesh,201301,27.39
4978,Ahmedabad,Gujarat,380001,
22338,Pune,Maharashtra,380001,138.32
288,Chandigarh,Rajasthan,110001,95.27
13651,Noida,Maharashtra,201301,36.07
24433,,Tamil Nadu,201301,128.4
21693,Delhi,Haryana,400001,67.49
10069,Delhi,Punjab,226001,19.41
10681,Jodhpur,Tamil Nadu,411001,129.59
12451,Mumbai,Rajasthan,560001,173.11
26012,Kota,Uttar Pradesh,380001,170.56
8682,Amritsar,Punjab,400001,116.34
1171,Gurgaon,Tamil Nadu,122001,29.95
28837,Bengaluru,Haryana,560001,24.95
10375,Gurgaon,Gujarat,400001,96.34
29632,Gurgaon,Gujarat,411001,96.73
24190,Jaipur,Madhya Pradesh,302001,38.81
6793,Surat,Tamil Nadu,400001,191.17
26477,Vadodara,Karnataka,226001,60.81
28157,Ahmedabad,Delhi,201301,187.24
18244,,Delhi,313001,172.59
278,Kanpur,Karnataka,122001,156.46
25124,Bhopal,Karnataka,999999,46.13
15947,Noida,Haryana,400001,24.5
23166,Bengaluru,Gujarat,411001,187.9
28687,Jodhpur,Uttar Pradesh,110001,67.94
3122,Lucknow,Uttar Pradesh,122001,37.92
8580,Amritsar,Karnataka,122001,126.73
17696,Udaipur,Punjab,400001,199.66
17417,Noida,Uttar Pradesh,324005,156.32
8340,Bengaluru,Karnataka,302001,61.48
3407,Indore,Uttar Pradesh,400001,122.55
22767,Lucknow,Karnataka,380001,181.43
15476,Kota,Rajasthan,380001,28.4
13862,Gurgaon,Punjab,110001,167.82
27448,Kanpur,Madhya Pradesh,324005,160.18
13129,Noida,Karnataka,201301,48.07
932,Lucknow,Karnataka,110001,114.05
692,Udaipur,Maharashtra,400001,131.85
25267,Bengaluru,Delhi,400001,66.31
6365,,Karnataka,226001,110.63
18294,Jodhpur,Gujarat,324005,68.02
9022,Kanpur,Haryana,411001,62.84
10274,Jodhpur,Haryana,201301,113.78
20951,Vadodara,Maharashtra,302001,127.06
7933,Udaipur,Rajasthan,560001,140.16
16429,Kota,Punjab,110001,120.3
20324,Gurgaon,Gujarat,226001,29.93
9142,???,Karnataka,226001,84.9
7109,Ajmer,Haryana,400001,112.37
8976,Bengaluru,Karnataka,201301,16.73
4320,Ajmer,Uttar Pradesh,380001,54.67
2966,Chandigarh,Uttar Pradesh,400001,81.68
3970,Vadodara,,122001,60.78
4927,Ajmer,Maharashtra,380001,170.87
25132,Delhi,Haryana,160017,66.91
14617,,Rajasthan,324005,81.01
13972,Lucknow,Delhi,110001,152.33
23863,Bhopal,Tamil Nadu,XXXXX,130.84
22693,Gurgaon,Maharashtra,110001,39.31
20544,Kota,Gujarat,110001,48.81
3093,Mumbai,Madhya Pradesh,380001,187.56
21098,Udaipur,Uttar Pradesh,201301,
12749,Ahmedabad,Rajasthan,380001,26.33
21940,Vadodara,Unknown,313001,107.01
24224,Mumbai,Uttar Pradesh,201301,42.0
15791,Bhopal,Uttar Pradesh,160017,163.18
12516,Ajmer,Punjab,201301,89.2
3983,Delhi,Uttar Pradesh,302001,
27143,Chandigarh,Maharashtra,411001,58.49
23325,Indore,Uttar Pradesh,324005,142.53
1405,Jaipur,Delhi,201301,49.91
19580,Kota,Uttar Pradesh,302001,93.2
23732,Jodhpur,Tamil Nadu,324005,154.27
6125,Bhopal,Madhya Pradesh,201301,114.82
1095,Mumbai,Gujarat,380001,158.08
17354,Pune,Haryana,324005,125.74
22286,Kota,Tamil Nadu,122001,57.68
22928,Ahmedabad,Tamil Nadu,560001,105.59
15973,Gurgaon,Madhya Pradesh,324005,185.18
2844,Surat,Rajasthan,380001,120.49
19236,Jodhpur,Haryana,380001,101.44
4816,Vadodara,Gujarat,201301,102.89
16474,Chandigarh,Madhya Pradesh,560001,45.93
5957,Kanpur,Haryana,000000,127.24
9817,Chandigarh,Maharashtra,380001,181.86
20856,Amritsar,Maharashtra,302001,94.09
24941,Ajmer,Gujarat,000000,144.26
13375,Kanpur,Rajasthan,122001,65.49
27719,Vadodara,Uttar Pradesh,380001,98.73
18174,Lucknow,Gujarat,302001,90.04
28130,Surat,Maharashtra,122001,108.48
18444,Gurgaon,Rajasthan,110001,120.7
13180,Gurgaon,Uttar Pradesh,560001,150.0
23528,Surat,Punjab,560001,93.06
24407,Pune,Karnataka,400001,156.73
12206,Lucknow,Madhya Pradesh,380001,
18287,Udaipur,Rajasthan,560001,140.83
14408,,Rajasthan,324005,10.03
4687,Udaipur,Uttar Pradesh,122001,169.32
18715,Pune,Gujarat,abc123,103.8
4923,Bengaluru,Punjab,226001,192.77
15834,Noida,Tamil Nadu,160017,72.49
6786,Indore,Gujarat,226001,44.58
5878,Gurgaon,Delhi,411001,112.77
9549,Udaipur,Rajasthan,313001,181.96
16460,Vadodara,Rajasthan,560001,162.16
2346,Lucknow,Haryana,324005,175.44
22832,Ahmedabad,Rajasthan,201301,101.95
8431,Ahmedabad,Uttar Pradesh,302001,129.62
4587,Kanpur,Maharashtra,400001,158.74
27108,Bengaluru,,201301,48.45
14598,Bengaluru,Gujarat,160017,24.84
14419,Ajmer,Madhya Pradesh,400001,182.43
25199,Noida,Gujarat,302001,174.22
8379,Kanpur,Karnataka,560001,16.9
27924,Noida,Gujarat,201301,139.2
17938,Gurgaon,Maharashtra,160017,145.14
22259,Kanpur,Tamil Nadu,560001,40.62
28202,,Haryana,380001,142.06
6198,Chandigarh,Gujarat,400001,60.1
13098,Lucknow,Tamil Nadu,110001,14.44
14457,Kanpur,Punjab,160017,117.52
15180,Jodhpur,Delhi,201301,14.94
6402,Ahmedabad,Maharashtra,411001,
5696,Bengaluru,Tamil Nadu,110001,81.75
2942,Mumbai,Uttar Pradesh,380001,168.83
25209,Indore,Karnataka,226001,186.75
29880,Udaipur,Punjab,324005,-10.0
7382,Delhi,Haryana,110001,86.3
27767,Vadodara,Madhya Pradesh,122001,129.41
18005,Lucknow,Haryana,999999,134.99
13835,Bhopal,Tamil Nadu,201301,15.15
5579,Jodhpur,Karnataka,302001,63.52
10339,Pune,Madhya Pradesh,201301,42.82
9994,Lucknow,Delhi,160017,139.97
7906,Pune,Haryana,160017,20.14
25951,Mumbai,Haryana,160017,62.04
25058,Ajmer,Haryana,560001,93.02
1049,Ahmedabad,???,226001,138.54
6783,Mumbai,Rajasthan,110001,159.14
12663,Udaipur,Punjab,000000,171.13
