delivery_id,order_id,driver_id,vehicle_id,pickup_time,delivery_time,delivery_status,distance_km
28770,,2383.0,9982.0,2024-06-14 14:02:45,2024-06-14 18:02:45,DELIVERED,75.0
17718,28543.0,24829.0,3608.0,2024-03-23 18:17:31,2024-03-24 03:17:31,DELIVERED,57.0
29999,15337.0,21098.0,14772.0,2023-01-09 12:56:59,2023-01-12 11:56:59,DELIVERED,-5.0
11047,23971.0,7172.0,,2024-02-21 12:04:24,2024-02-22 21:04:24,DELIVERED,67.0
24763,1583.0,1077.0,1462.0,2023-10-08 12:35:23,2023-10-09 20:35:23,DELIVERED,19.0
25713,6522.0,21245.0,27498.0,2023-07-01 13:26:40,2023-07-01 15:26:40,DELIVERED,68.0
6820,28196.0,27668.0,23668.0,2024-11-20 04:14:56,2024-11-21 00:14:56,DELIVERED,30.0
24064,18209.0,21280.0,8366.0,2025-06-03 11:11:58,2025-06-06 03:11:58,DELIVERED,60.0
26635,5390.0,24078.0,5878.0,2023-12-27 13:34:39,2023-12-27 16:34:39,DELIVERED,10.0
21800,5522.0,10018.0,19245.0,2023-12-30 21:02:50,2024-01-01 16:02:50,FAILED,
20235,20866.0,6138.0,23723.0,2024-04-10 01:31:54,2024-04-10 16:31:54,IN_TRANSIT,48.0
24725,13472.0,8008.0,14736.0,2024-02-26 23:16:12,2023-01-02 14:00:00,DELIVERED,71.0
20509,15689.0,15640.0,8970.0,2025-06-11 00:57:49,2025-06-13 11:57:49,IN_TRANSIT,-5.0
13082,21730.0,18233.0,4417.0,2024-01-03 09:44:34,2024-01-03 18:44:34,,37.0
21875,4326.0,29166.0,16205.0,2024-12-21 16:33:03,2024-12-22 16:33:03,DELIVERED,10.0
11556,28000.0,3537.0,13878.0,2023-01-18 19:00:12,2023-01-19 03:00:12,DELIVERED,69.0
21173,19659.0,19254.0,17301.0,2024-02-17 05:31:17,2024-02-17 09:31:17,DELIVERED,23.0
19251,8039.0,27645.0,5203.0,2024-07-31 15:38:28,2024-07-31 18:38:28,DELIVERED,80.0
28353,27109.0,23683.0,141.0,2023-05-29 19:15:45,2023-05-30 19:15:45,FAILED,22.0
17771,10678.0,266.0,11190.0,2023-02-19 23:31:48,2023-02-22 09:31:48,DELIVERED,15.0
5942,16159.0,,11559.0,2023-02-15 21:34:57,2023-02-17 00:34:57,IN_TRANSIT,11.0
3068,5650.0,23639.0,5764.0,2025-04-25 05:55:01,2025-04-27 13:55:01,DELIVERED,65.0
29442,22262.0,3811.0,9.0,2024-05-08 18:02:46,2024-05-10 05:02:46,FAILED,49.0
3630,,15987.0,9682.0,2024-07-13 17:18:13,2024-07-14 05:18:13,DELIVERED,94.0
18080,11650.0,17009.0,9230.0,2024-04-30 05:48:09,2024-05-02 17:48:09,IN_TRANSIT,90.0
24028,11472.0,14167.0,12647.0,2025-05-30 00:45:35,2025-05-31 14:45:35,DELIVERED,2.0
3029,22518.0,,14348.0,2024-01-22 00:32:53,2024-01-23 19:32:53,DELIVERED,22.0
2970,24251.0,9360.0,,2023-12-15 07:25:43,2023-12-15 20:25:43,IN_TRANSIT,87.0
11665,18482.0,29600.0,20040.0,2024-03-18 18:52:44,2024-03-19 02:52:44,DELIVERED,76.0
26285,22812.0,16068.0,15732.0,2023-12-03 00:14:32,2023-12-05 06:14:32,DELIVERED,11.0
27530,3373.0,14614.0,29026.0,2024-05-08 21:15:15,2024-05-09 10:15:15,DELIVERED,82.0
8647,12978.0,19942.0,5375.0,2023-09-13 10:21:53,2023-09-14 16:21:53,DELIVERED,16.0
15157,15019.0,6567.0,5570.0,2024-04-13 09:09:44,2024-04-13 20:09:44,DELIVERED,32.0
22521,16911.0,27512.0,12743.0,2023-06-12 13:16:35,2023-06-13 21:16:35,DELIVERED,92.0
29516,18121.0,14146.0,29102.0,2023-02-21 21:23:35,2023-02-21 23:23:35,DELIVERED,66.0
25186,24832.0,18329.0,17191.0,2024-11-18 07:13:23,2024-11-20 10:13:23,DELIVERED,12.0
4264,832.0,14657.0,18887.0,2023-09-22 09:40:31,2023-09-23 06:40:31,DELIVERED,89.0
17030,15082.0,15792.0,27920.0,2025-03-16 21:00:30,2025-03-18 23:00:30,FAILED,11.0
15647,20100.0,16189.0,5369.0,2024-10-03 22:09:16,2024-10-06 01:09:16,DELIVERED,88.0
7993,5138.0,8068.0,15632.0,2025-03-12 16:42:52,2025-03-13 06:42:52,DELIVERED,88.0
18459,13852.0,8009.0,20959.0,2023-12-09 20:25:05,2023-12-11 20:25:05,DELIVERED,73.0
28629,4080.0,2667.0,5127.0,2025-05-16 15:13:04,2025-05-17 23:13:04,FAILED,23.0
16726,25507.0,7786.0,22001.0,2024-11-08 10:08:10,2024-11-09 14:08:10,FAILED,69.0
8042,12656.0,13366.0,9655.0,2024-12-27 01:49:37,2024-12-29 23:49:37,DELIVERED,8.0
15989,17121.0,29425.0,5879.0,2023-02-01 00:33:07,2023-02-02 17:33:07,DELIVERED,
1623,9127.0,17473.0,4898.0,2024-02-17 01:50:43,2024-02-19 22:50:43,DELIVERED,95.0
12876,10077.0,10877.0,18537.0,2025-05-19 13:30:48,2025-05-20 02:30:48,FAILED,23.0
23526,,16389.0,8807.0,2023-10-11 17:20:49,2023-10-12 18:20:49,DELIVERED,3.0
22181,16360.0,19939.0,26402.0,2023-10-13 20:31:54,2023-10-16 00:31:54,DELIVERED,57.0
7185,15541.0,987.0,26898.0,2023-07-31 05:21:02,2023-08-01 05:21:02,FAILED,26.0
29872,15069.0,1941.0,10399.0,2024-01-31 10:36:32,2024-02-02 21:36:32,DELIVERED,77.0
24617,10383.0,11384.0,8102.0,2024-11-12 13:21:21,2024-11-13 10:21:21,DELIVERED,22.0
5476,5515.0,28007.0,14450.0,2023-08-20 20:30:40,2023-08-23 17:30:40,DELIVERED,1.0
26666,16794.0,6647.0,4474.0,2023-07-12 12:18:16,2023-07-14 03:18:16,DELIVERED,90.0
28501,27229.0,19255.0,25130.0,2023-02-27 08:55:16,2023-02-27 23:55:16,DELIVERED,30.0
26752,4597.0,20427.0,7294.0,2024-03-03 05:38:50,2024-03-04 06:38:50,DELIVERED,23.0
23366,,8758.0,25254.0,2024-01-26 08:30:14,2024-01-28 04:30:14,DELIVERED,15.0
16459,27669.0,9288.0,12563.0,2023-08-14 00:11:17,2023-08-14 06:11:17,DELIVERED,44.0
8997,15979.0,21285.0,,2025-06-15 10:18:02,2025-06-18 00:18:02,DELIVERED,88.0
24659,19142.0,23416.0,24810.0,2024-01-29 02:06:41,2024-01-31 13:06:41,FAILED,88.0
27234,9595.0,8689.0,5515.0,2023-03-02 11:40:36,2023-03-05 04:40:36,,73.0
11373,28739.0,7445.0,16114.0,2023-03-31 00:35:09,2023-03-31 18:35:09,DELIVERED,79.0
26653,1748.0,28498.0,17039.0,2024-06-13 22:51:25,2024-06-16 18:51:25,IN_TRANSIT,30.0
8634,2259.0,18447.0,21620.0,2023-12-06 21:58:11,2023-12-07 01:58:11,IN_TRANSIT,78.0
23194,5195.0,28154.0,417.0,2024-07-18 17:46:28,2024-07-20 07:46:28,IN_TRANSIT,93.0
18436,4020.0,28485.0,15421.0,2025-05-18 16:32:41,2025-05-21 04:32:41,DELIVERED,99.0
18926,24837.0,23985.0,20722.0,2024-05-31 21:54:33,2024-06-01 16:54:33,DELIVERED,78.0
17686,1228.0,26087.0,14880.0,2025-03-31 20:12:50,2025-04-03 00:12:50,IN_TRANSIT,46.0
22262,19010.0,11614.0,14532.0,2024-06-13 19:02:04,2024-06-14 06:02:04,DELIVERED,82.0
23753,2213.0,15621.0,13507.0,2024-09-06 13:10:47,2024-09-08 23:10:47,DELIVERED,11.0
28007,29767.0,13304.0,5397.0,2023-01-17 22:06:56,2023-01-20 09:06:56,DELIVERED,87.0
1305,5817.0,28273.0,3732.0,2024-02-20 05:53:15,2024-02-20 07:53:15,IN_TRANSIT,44.0
8429,9084.0,8740.0,9849.0,2023-04-14 16:07:00,2023-04-15 09:07:00,,73.0
4034,5105.0,26893.0,6065.0,2023-10-22 17:41:33,2023-10-22 22:41:33,DELIVERED,52.0
2600,22954.0,6478.0,4373.0,2023-09-22 22:59:01,2023-09-25 01:59:01,IN_TRANSIT,27.0
12809,18692.0,25598.0,27631.0,2025-01-04 23:14:21,2025-01-05 06:14:21,DELIVERED,63.0
2574,11079.0,9045.0,,2023-01-08 07:48:33,2023-01-09 01:48:33,FAILED,51.0
27857,21365.0,4598.0,19601.0,2024-05-09 06:43:20,2024-05-11 03:43:20,DELIVERED,53.0
3187,28455.0,7069.0,6411.0,2025-05-13 20:52:29,2025-05-14 20:52:29,DELIVERED,69.0
28530,5763.0,8014.0,21129.0,2023-08-01 23:41:47,2023-08-02 20:41:47,DELIVERED,53.0
19153,23912.0,9909.0,1577.0,2024-10-24 20:46:36,2024-10-26 07:46:36,IN_TRANSIT,11.0
4832,13680.0,25336.0,22684.0,2024-08-01 15:46:18,2024-08-03 21:46:18,IN_TRANSIT,55.0
20608,11251.0,8161.0,15399.0,2024-06-10 16:11:14,2024-06-13 01:11:14,FAILED,18.0
16087,5183.0,12033.0,17277.0,2025-06-04 06:11:39,2025-06-04 23:11:39,IN_TRANSIT,4.0
24558,26373.0,6788.0,8140.0,2023-07-26 02:58:04,2023-07-26 17:58:04,,
2107,7676.0,19971.0,5169.0,2024-09-29 13:53:03,2023-01-01 04:00:00,IN_TRANSIT,38.0
19064,12286.0,9575.0,2080.0,2023-01-06 23:02:51,2023-01-07 04:02:51,DELIVERED,71.0
15518,28273.0,15822.0,24466.0,2024-12-12 14:41:29,2024-12-15 03:41:29,FAILED,-5.0
27338,19579.0,9904.0,3570.0,2023-08-17 03:24:28,2023-08-17 19:24:28,DELIVERED,77.0
12881,8975.0,917.0,11259.0,2023-06-17 22:44:42,2023-06-19 07:44:42,FAILED,13.0
17772,461.0,3272.0,11965.0,2023-10-06 12:43:46,2023-10-08 00:43:46,DELIVERED,71.0
26840,24124.0,23842.0,10679.0,2024-11-26 22:08:48,2024-11-27 04:08:48,DELIVERED,86.0
28574,3157.0,8213.0,23681.0,2023-07-02 04:00:06,2023-07-04 19:00:06,FAILED,80.0
29233,25487.0,11719.0,10853.0,2025-05-30 22:47:04,2025-05-31 06:47:04,DELIVERED,79.0
22371,1769.0,6917.0,1661.0,2025-05-14 22:55:06,2023-01-03 15:00:00,IN_TRANSIT,54.0
7084,14184.0,26898.0,23669.0,2023-05-04 13:47:38,2023-05-06 00:47:38,DELIVERED,4.0
13193,28436.0,29229.0,6018.0,2023-04-16 18:04:21,2023-04-17 14:04:21,DELIVERED,84.0
1280,14415.0,21597.0,15317.0,2024-11-28 14:17:25,2024-11-30 23:17:25,DELIVERED,5.0
13222,21486.0,,19925.0,2024-01-25 05:01:34,2024-01-26 05:01:34,FAILED,47.0
805,10656.0,4795.0,15473.0,2023-05-13 17:07:02,2023-05-13 19:07:02,DELIVERED,39.0
14597,26559.0,9040.0,23433.0,2025-06-21 15:58:45,2025-06-22 02:58:45,DELIVERED,94.0
17940,25821.0,29805.0,2681.0,2024-10-28 11:01:09,2024-10-29 19:01:09,IN_TRANSIT,86.0
20876,16858.0,14888.0,19033.0,2025-04-26 00:56:44,2025-04-27 06:56:44,DELIVERED,66.0
11383,29381.0,23109.0,5287.0,2024-09-18 17:48:17,2024-09-19 16:48:17,DELIVERED,66.0
4567,1568.0,28667.0,28789.0,2023-06-23 04:10:12,2023-06-24 05:10:12,DELIVERED,53.0
27756,29634.0,24525.0,9379.0,2025-02-28 05:48:53,2025-02-28 15:48:53,DELIVERED,10.0
15359,3489.0,12592.0,3412.0,2024-04-07 20:00:39,2024-04-10 16:00:39,DELIVERED,
4842,8111.0,16054.0,14047.0,2023-05-20 01:32:09,2023-01-04 20:00:00,FAILED,92.0
19979,9901.0,17342.0,28777.0,2023-03-28 02:18:16,2023-03-28 06:18:16,FAILED,55.0
22420,29309.0,10379.0,27071.0,2024-11-14 00:41:37,2024-11-14 18:41:37,DELIVERED,-5.0
23237,3809.0,378.0,,2024-08-03 04:56:14,2024-08-03 05:56:14,DELIVERED,50.0
10113,9724.0,5114.0,6433.0,2024-09-05 13:03:12,2024-09-05 17:03:12,DELIVERED,93.0
8706,21484.0,2097.0,5227.0,2023-06-18 20:19:20,2023-06-20 01:19:20,DELIVERED,76.0
20562,1019.0,2486.0,26139.0,2024-06-15 04:29:12,2024-06-15 05:29:12,DELIVERED,
17693,21398.0,6433.0,10102.0,2024-01-21 15:54:01,2024-01-22 19:54:01,IN_TRANSIT,86.0
13860,29036.0,14560.0,,2023-04-29 11:32:26,2023-04-30 08:32:26,DELIVERED,5.0
9107,11301.0,4484.0,630.0,2024-05-02 16:25:04,2024-05-05 00:25:04,DELIVERED,68.0
3453,22319.0,15788.0,17140.0,2024-03-05 07:40:53,2024-03-06 15:40:53,DELIVERED,12.0
20080,3116.0,10333.0,16137.0,2024-03-10 04:32:33,2024-03-12 15:32:33,IN_TRANSIT,96.0
20627,28685.0,16108.0,11904.0,2024-12-08 11:34:48,2024-12-09 16:34:48,DELIVERED,17.0
27733,3997.0,20541.0,20031.0,2023-10-14 03:03:51,2023-10-14 16:03:51,DELIVERED,7.0
2199,21284.0,12489.0,22147.0,2025-03-31 06:01:36,2025-04-01 14:01:36,DELIVERED,5.0
16033,16059.0,3104.0,,2023-10-07 07:05:39,2023-10-08 18:05:39,IN_TRANSIT,39.0
25351,24618.0,14559.0,24429.0,2023-07-01 05:25:00,2023-07-03 21:25:00,DELIVERED,91.0
4426,2515.0,17375.0,25697.0,2024-09-22 05:17:20,2024-09-24 18:17:20,IN_TRANSIT,19.0
6151,5782.0,23369.0,1108.0,2025-02-20 09:56:34,2025-02-21 06:56:34,DELIVERED,87.0
14290,14337.0,21812.0,29661.0,2024-08-31 01:51:17,2024-09-01 17:51:17,DELIVERED,88.0
17328,2120.0,1475.0,13458.0,2024-03-03 20:45:58,2024-03-03 22:45:58,DELIVERED,88.0
823,16499.0,13180.0,10647.0,2023-06-12 04:29:18,2023-06-14 22:29:18,DELIVERED,98.0
15071,22275.0,15148.0,6092.0,2023-07-31 13:17:08,2023-01-03 07:00:00,DELIVERED,2.0
21390,,10024.0,16152.0,2024-10-07 17:42:33,2024-10-08 07:42:33,IN_TRANSIT,52.0
22997,29932.0,2262.0,9909.0,2023-05-26 09:39:52,2023-05-27 20:39:52,DELIVERED,7.0
28854,11060.0,29230.0,5739.0,2023-11-12 18:37:40,2023-11-14 19:37:40,IN_TRANSIT,96.0
8357,24527.0,25225.0,4097.0,2023-06-16 01:14:45,2023-06-17 14:14:45,DELIVERED,4.0
22004,9624.0,3225.0,27754.0,2025-04-13 15:37:55,2025-04-14 22:37:55,DELIVERED,20.0
20932,3464.0,24122.0,26676.0,2024-12-29 22:47:06,2025-01-01 12:47:06,DELIVERED,92.0
12176,8311.0,18343.0,2737.0,2023-01-20 08:52:05,2023-01-22 02:52:05,,97.0
18923,,6620.0,4540.0,2024-07-22 12:56:34,2024-07-25 11:56:34,,40.0
15150,4049.0,2394.0,13467.0,2023-09-18 22:09:39,2023-09-19 22:09:39,DELIVERED,19.0
22925,15551.0,18801.0,8921.0,2024-06-04 05:04:54,2024-06-05 23:04:54,DELIVERED,39.0
9504,18241.0,14521.0,,2025-06-22 14:21:47,2025-06-24 16:21:47,FAILED,7.0
21592,20342.0,29983.0,13566.0,2024-06-08 20:37:23,2024-06-09 21:37:23,DELIVERED,39.0
15415,18776.0,20233.0,11599.0,2023-12-30 01:46:26,2024-01-01 03:46:26,DELIVERED,77.0
29360,26002.0,15102.0,8117.0,2023-09-04 10:04:57,2023-09-06 15:04:57,FAILED,36.0
13576,11349.0,2205.0,21611.0,2024-07-20 06:38:35,2024-07-21 21:38:35,DELIVERED,60.0
3055,9252.0,17741.0,25941.0,2023-05-11 05:51:25,2023-01-01 12:00:00,FAILED,74.0
20060,12514.0,1219.0,19067.0,2024-10-29 22:57:13,2024-11-01 15:57:13,FAILED,4.0
24161,9745.0,13386.0,2647.0,2024-05-04 17:15:12,2024-05-07 04:15:12,FAILED,50.0
7219,26721.0,25114.0,19954.0,2024-10-28 09:27:10,2024-10-31 06:27:10,IN_TRANSIT,54.0
6723,459.0,20711.0,14674.0,2023-06-17 15:40:21,2023-06-18 22:40:21,DELIVERED,83.0
3301,13752.0,10947.0,10964.0,2024-05-11 01:41:09,2024-05-12 23:41:09,DELIVERED,52.0
19695,15849.0,4712.0,20088.0,2023-08-23 04:42:02,2023-08-23 16:42:02,IN_TRANSIT,49.0
23606,9484.0,25717.0,7529.0,2024-05-07 17:49:42,2024-05-10 01:49:42,DELIVERED,90.0
8520,23400.0,1798.0,26601.0,2023-12-09 07:39:28,2023-12-10 23:39:28,DELIVERED,15.0
16381,26465.0,17247.0,20770.0,2024-05-12 04:24:35,2024-05-12 08:24:35,IN_TRANSIT,30.0
10683,12462.0,16173.0,3246.0,2025-01-19 18:47:41,2025-01-21 15:47:41,DELIVERED,14.0
14296,27243.0,26741.0,22824.0,2024-07-15 04:01:06,2024-07-15 09:01:06,IN_TRANSIT,7.0
22339,11593.0,20297.0,27333.0,2025-02-15 04:23:48,2025-02-16 03:23:48,FAILED,73.0
10999,24273.0,22025.0,26093.0,2023-11-14 12:22:58,2023-11-16 13:22:58,DELIVERED,31.0
12601,21415.0,25159.0,24585.0,2024-07-05 13:08:39,2024-07-06 10:08:39,DELIVERED,49.0
17217,875.0,22352.0,4148.0,2024-08-03 13:35:45,2024-08-05 15:35:45,FAILED,30.0
11272,9729.0,9658.0,27895.0,2024-09-12 03:55:05,2024-09-13 07:55:05,IN_TRANSIT,84.0
3264,25952.0,6634.0,26968.0,2024-04-06 21:25:58,2024-04-08 07:25:58,IN_TRANSIT,87.0
19847,26613.0,22708.0,19327.0,2024-11-02 17:15:12,2024-11-03 21:15:12,IN_TRANSIT,33.0
26400,5865.0,3428.0,14887.0,2023-01-27 02:19:06,2023-01-30 01:19:06,DELIVERED,9.0
7644,3715.0,21346.0,5884.0,2024-10-10 02:05:57,2024-10-10 22:05:57,DELIVERED,38.0
16439,15795.0,27751.0,26291.0,2023-09-24 20:04:41,2023-09-26 16:04:41,DELIVERED,79.0
14423,20017.0,4446.0,,2024-09-17 01:07:40,2024-09-18 16:07:40,DELIVERED,27.0
28641,99999.0,26975.0,,2024-04-11 16:34:54,2024-04-12 18:34:54,DELIVERED,87.0
19836,4398.0,15767.0,21226.0,2024-01-02 13:17:09,2024-01-03 10:17:09,DELIVERED,49.0
22690,22278.0,13055.0,18061.0,2024-01-04 13:50:01,2024-01-06 14:50:01,DELIVERED,58.0
10094,20000.0,3424.0,18973.0,2024-07-21 20:00:55,2024-07-23 20:00:55,DELIVERED,12.0
1482,10859.0,13090.0,18648.0,2024-12-09 13:05:56,2024-12-09 15:05:56,FAILED,26.0
4874,4927.0,6024.0,16390.0,2023-03-20 02:22:25,2023-03-21 09:22:25,DELIVERED,73.0
13088,15207.0,10368.0,4753.0,2024-02-13 13:00:00,2024-02-14 10:00:00,DELIVERED,42.0
16003,702.0,25373.0,320.0,2024-03-30 08:45:37,2023-01-04 06:00:00,DELIVERED,82.0
8039,10192.0,6357.0,12468.0,2023-10-08 10:59:29,2023-10-11 07:59:29,FAILED,94.0
12343,2035.0,21406.0,18150.0,2024-02-06 01:51:24,2024-02-08 08:51:24,FAILED,75.0
19720,17119.0,9004.0,,2023-08-08 16:13:27,2023-08-10 20:13:27,DELIVERED,87.0
22401,3154.0,12157.0,10349.0,2023-03-23 16:40:56,2023-03-25 07:40:56,DELIVERED,71.0
21311,18743.0,1724.0,17540.0,2024-09-27 21:16:28,2024-09-29 08:16:28,DELIVERED,5.0
25523,24106.0,29342.0,28347.0,2024-04-01 09:29:21,2024-04-02 17:29:21,DELIVERED,62.0
5798,20080.0,13264.0,21736.0,2024-05-03 02:19:59,2024-05-05 01:19:59,IN_TRANSIT,21.0
11486,4064.0,17311.0,17329.0,2024-05-04 20:29:35,2024-05-06 04:29:35,DELIVERED,56.0
26738,27410.0,28125.0,2733.0,2024-03-06 19:21:07,2024-03-08 10:21:07,DELIVERED,51.0
5233,15143.0,28741.0,21524.0,2023-10-05 10:55:31,2023-10-08 00:55:31,FAILED,60.0
21468,9358.0,6627.0,29750.0,2023-06-28 06:45:34,2023-06-29 23:45:34,DELIVERED,94.0
6646,25840.0,777.0,4644.0,2024-01-05 23:09:02,2024-01-08 18:09:02,FAILED,73.0
28866,29161.0,25492.0,25311.0,2024-02-23 07:54:53,2024-02-26 03:54:53,DELIVERED,9.0
27634,99999.0,27150.0,267.0,2024-02-01 09:36:47,2024-02-01 14:36:47,IN_TRANSIT,88.0
15535,20070.0,4797.0,18393.0,2023-08-26 07:05:29,2023-08-28 13:05:29,DELIVERED,73.0
5491,18304.0,12488.0,13965.0,2023-01-11 18:20:55,2023-01-12 09:20:55,DELIVERED,33.0
769,2252.0,14727.0,11984.0,2023-07-28 20:29:00,2023-07-31 11:29:00,FAILED,80.0
18450,11518.0,6752.0,20969.0,2023-11-08 04:31:23,2023-11-11 00:31:23,DELIVERED,73.0
23571,21567.0,13258.0,17068.0,2023-02-07 16:44:21,2023-02-07 18:44:21,FAILED,
28072,1971.0,14401.0,18938.0,2024-12-04 15:21:12,2024-12-06 09:21:12,DELIVERED,49.0
7312,19600.0,24909.0,9084.0,2023-04-11 21:16:12,2023-04-14 10:16:12,DELIVERED,68.0
24862,21411.0,5816.0,23957.0,2024-03-31 09:55:46,2024-04-01 01:55:46,DELIVERED,88.0
24783,16675.0,5813.0,11147.0,2023-02-13 14:43:29,2023-02-15 13:43:29,FAILED,53.0
20909,15877.0,29632.0,19743.0,2023-08-18 19:55:14,2023-08-18 20:55:14,DELIVERED,52.0
27953,1879.0,12690.0,11985.0,2023-12-27 08:31:11,2023-12-29 23:31:11,DELIVERED,20.0
26909,22256.0,3175.0,10769.0,2025-03-02 15:18:02,2025-03-05 06:18:02,DELIVERED,11.0
2718,13108.0,16180.0,29942.0,2023-07-26 00:35:26,2023-07-26 04:35:26,DELIVERED,67.0
2080,13119.0,22285.0,22805.0,2023-03-28 13:04:57,2023-03-29 12:04:57,IN_TRANSIT,49.0
27966,11485.0,26454.0,,2023-07-20 15:44:02,2023-07-22 10:44:02,DELIVERED,14.0
25299,3502.0,7859.0,25869.0,2024-08-04 03:53:53,2024-08-06 11:53:53,DELIVERED,69.0
952,11920.0,4036.0,,2023-08-11 20:26:59,2023-08-14 10:26:59,IN_TRANSIT,46.0
24443,14333.0,7773.0,19344.0,2025-01-24 19:37:42,2025-01-27 09:37:42,DELIVERED,16.0
2483,11763.0,26178.0,16354.0,2024-08-08 17:00:47,2024-08-09 16:00:47,DELIVERED,56.0
26839,22258.0,12882.0,20326.0,2024-08-16 15:28:40,2024-08-18 19:28:40,FAILED,16.0
9182,25863.0,25258.0,19612.0,2024-01-03 19:35:24,2024-01-06 12:35:24,DELIVERED,83.0
27789,15766.0,22556.0,18368.0,2024-06-07 16:02:55,2024-06-10 08:02:55,IN_TRANSIT,32.0
1760,28723.0,7764.0,18287.0,2023-11-18 07:51:47,2023-11-21 02:51:47,DELIVERED,6.0
9985,21571.0,18058.0,26038.0,2024-01-30 04:45:16,2024-02-01 16:45:16,FAILED,2.0
20807,28053.0,15393.0,10498.0,2023-09-18 10:57:50,2023-09-20 05:57:50,DELIVERED,57.0
23089,19337.0,16475.0,10006.0,2024-08-11 11:35:29,2024-08-12 23:35:29,DELIVERED,26.0
9917,13153.0,24187.0,24102.0,2024-07-21 22:51:55,2024-07-22 10:51:55,IN_TRANSIT,32.0
21567,1141.0,473.0,6449.0,2024-01-20 08:21:44,2024-01-21 16:21:44,DELIVERED,77.0
24918,17046.0,27514.0,12827.0,2024-12-02 13:11:07,2024-12-03 17:11:07,FAILED,
20086,9208.0,11321.0,28851.0,2023-11-03 22:58:07,2023-11-04 23:58:07,DELIVERED,8.0
4244,25636.0,19218.0,5221.0,2023-10-29 07:49:15,2023-10-30 09:49:15,FAILED,76.0
17073,29573.0,6619.0,26954.0,2024-12-15 23:48:07,2024-12-16 03:48:07,DELIVERED,85.0
19817,9779.0,16401.0,5737.0,2023-11-26 18:06:33,2023-11-28 16:06:33,DELIVERED,9.0
13396,27698.0,15168.0,18087.0,2023-03-12 03:56:47,2023-03-12 04:56:47,DELIVERED,
4945,162.0,16630.0,7058.0,2024-01-13 07:26:27,2024-01-15 11:26:27,IN_TRANSIT,-5.0
17351,23318.0,29696.0,20592.0,2023-07-01 23:58:43,2023-07-03 08:58:43,DELIVERED,55.0
27697,23622.0,28100.0,9757.0,2023-02-11 20:43:08,2023-02-13 18:43:08,DELIVERED,19.0
5589,22921.0,8803.0,1486.0,2023-09-16 06:38:57,2023-09-18 18:38:57,DELIVERED,
16242,7115.0,10212.0,28676.0,2023-10-27 16:52:49,2023-10-28 16:52:49,FAILED,10.0
10396,1436.0,13392.0,25992.0,2024-05-08 07:06:15,2024-05-08 23:06:15,DELIVERED,46.0
19098,18598.0,15470.0,13115.0,2023-06-07 01:28:15,2023-06-08 21:28:15,FAILED,33.0
4758,7761.0,22884.0,20249.0,2024-02-13 01:18:38,2024-02-14 23:18:38,IN_TRANSIT,92.0
28735,29177.0,25242.0,24035.0,2025-05-20 16:57:20,2025-05-20 23:57:20,DELIVERED,27.0
4381,22278.0,13405.0,9621.0,2023-11-25 04:55:43,2023-11-25 09:55:43,DELIVERED,92.0
22705,4166.0,11471.0,22602.0,2024-12-22 19:08:15,2024-12-24 18:08:15,DELIVERED,39.0
13473,19969.0,27978.0,25022.0,2023-01-16 16:55:00,2023-01-17 12:55:00,IN_TRANSIT,40.0
22360,27082.0,26734.0,28136.0,2023-12-07 15:34:19,2023-12-08 12:34:19,DELIVERED,93.0
19957,22693.0,23826.0,877.0,2024-01-17 19:03:02,2024-01-18 17:03:02,FAILED,30.0
12998,,17908.0,5311.0,2023-12-14 03:50:41,2023-01-02 02:00:00,DELIVERED,6.0
5300,3879.0,20359.0,15956.0,2023-05-19 12:36:10,2023-05-20 23:36:10,DELIVERED,57.0
1991,13574.0,27663.0,8782.0,2023-03-14 23:18:31,2023-03-16 16:18:31,,69.0
12313,17352.0,4293.0,28355.0,2023-01-23 06:10:10,2023-01-25 00:10:10,IN_TRANSIT,40.0
12952,21119.0,5787.0,1448.0,2025-04-08 07:07:39,2025-04-11 04:07:39,DELIVERED,70.0
17590,15287.0,19677.0,16413.0,2024-12-17 09:25:37,2024-12-19 01:25:37,DELIVERED,84.0
13491,18919.0,17439.0,19363.0,2025-03-23 23:32:42,2025-03-26 06:32:42,DELIVERED,
4972,7333.0,20936.0,12675.0,2023-10-19 08:21:42,2023-10-21 19:21:42,DELIVERED,64.0
26756,3669.0,26296.0,29205.0,2023-10-03 06:30:23,2023-10-05 16:30:23,DELIVERED,93.0
13227,29470.0,23055.0,23464.0,2023-11-07 01:16:49,2023-11-07 15:16:49,DELIVERED,39.0
6784,5263.0,27313.0,1597.0,2024-04-15 13:50:52,2024-04-16 15:50:52,DELIVERED,25.0
3601,3203.0,3248.0,21528.0,2023-09-06 20:41:36,2023-09-09 19:41:36,DELIVERED,14.0
22875,25929.0,5156.0,26526.0,2024-07-24 20:05:41,2024-07-25 18:05:41,DELIVERED,37.0
24994,,22337.0,10027.0,2023-06-09 14:48:11,2023-06-09 17:48:11,IN_TRANSIT,93.0
7894,14384.0,2623.0,24035.0,2023-05-15 12:14:13,2023-05-17 02:14:13,DELIVERED,-5.0
27858,16798.0,9551.0,12625.0,2024-05-04 13:10:30,2024-05-05 00:10:30,DELIVERED,
8071,25408.0,27896.0,10671.0,2023-02-07 12:08:57,2023-02-09 05:08:57,IN_TRANSIT,76.0
8578,1725.0,17906.0,7511.0,2024-03-10 01:49:25,2024-03-12 05:49:25,DELIVERED,61.0
